 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42
358,2452.315,2343.664,4016.154,1764.174,2923.736,3581.546,4195.240,3186.025,1971.447,5408.228,4961.252,1811.048,2908.224,2307.381,1964.204,1825.472,1006.687,1755.636,4724.369,5777.921,1671.448,1439.578,1169.514,1144.408,1151.936,1031.714,1508.892,3495.763,1121.681,1444.471,1176.301,2555.749,1198.043,1511.595,1116.257,2297.512,3410.029,3818.069,2591.191,2851.897,1873.927,4499.998
359,2450.953,2343.420,4015.118,1766.242,2922.325,3580.435,4190.470,3183.240,1969.497,5406.473,4956.456,1808.724,2906.939,2302.049,1961.994,1825.146,1003.974,1753.209,4724.437,5774.052,1669.373,1437.200,1170.180,1139.778,1149.651,1030.132,1508.220,3491.111,1121.976,1442.255,1173.209,2548.294,1194.861,1510.640,1115.612,2294.916,3405.327,3817.017,2587.184,2850.192,1873.686,4508.386
360,2451.554,2342.348,4009.278,1770.450,2920.943,3576.972,4185.553,3178.760,1967.969,5400.639,4958.274,1806.351,2902.855,2300.642,1960.515,1820.027,1001.314,1755.291,4724.453,5782.660,1667.673,1435.904,1167.178,1140.688,1149.189,1029.187,1507.857,3494.118,1119.148,1438.974,1172.397,2552.255,1194.849,1511.820,1113.746,2296.329,3405.684,3815.550,2584.865,2845.981,1873.541,4509.357
361,2456.001,2340.046,4002.968,1773.567,2922.255,3575.420,4182.232,3176.128,1966.160,5401.639,4954.385,1801.777,2901.789,2298.847,1954.862,1817.441,1001.031,1752.251,4716.624,5773.481,1664.637,1435.574,1164.276,1139.180,1146.155,1028.120,1506.588,3491.953,1121.370,1438.722,1171.230,2550.426,1193.695,1512.594,1114.634,2293.019,3402.928,3813.321,2582.083,2847.629,1873.188,4511.560
362,2457.236,2337.495,4004.292,1777.197,2923.517,3577.034,4182.100,3177.779,1966.108,5401.552,4956.024,1798.916,2903.187,2295.149,1952.001,1818.645,998.813,1751.279,4724.397,5790.571,1665.278,1434.449,1163.824,1138.567,1146.427,1026.485,1504.148,3494.359,1118.881,1438.047,1166.469,2552.966,1192.736,1512.309,1112.519,2293.283,3404.053,3815.771,2580.382,2850.906,1871.636,4518.918
363,2459.235,2336.286,3996.703,1780.703,2920.850,3579.736,4180.611,3175.789,1966.164,5402.129,4953.677,1798.687,2900.876,2294.171,1948.700,1818.186,998.481,1749.868,4715.516,5780.140,1663.604,1436.711,1163.917,1138.545,1144.586,1025.572,1505.906,3492.531,1120.722,1436.743,1169.423,2552.104,1191.193,1514.986,1110.885,2292.607,3404.073,3811.997,2580.921,2847.966,1869.853,4528.727
364,2462.944,2340.675,4003.257,1785.089,2923.163,3581.920,4185.198,3180.353,1964.132,5404.636,4963.750,1799.145,2902.323,2294.791,1947.678,1816.594,997.239,1750.800,4719.972,5784.941,1661.098,1437.317,1162.361,1137.817,1144.876,1024.559,1505.144,3490.888,1121.216,1436.005,1167.844,2556.199,1189.820,1515.527,1110.662,2297.264,3407.686,3815.102,2579.610,2848.354,1870.439,4535.439
365,2463.537,2339.213,3998.998,1789.420,2924.960,3582.863,4179.110,3176.714,1963.772,5400.291,4965.399,1795.540,2903.612,2294.051,1944.118,1817.622,996.182,1749.891,4721.068,5784.322,1660.831,1436.075,1161.220,1136.558,1145.024,1023.532,1506.974,3493.491,1120.173,1433.983,1164.696,2556.006,1188.642,1520.194,1111.183,2299.165,3410.586,3813.828,2580.834,2848.227,1868.574,4546.295
366,2468.699,2336.810,3998.082,1794.650,2922.724,3582.935,4180.552,3182.597,1963.747,5404.608,4965.769,1794.625,2901.896,2293.733,1945.493,1816.222,995.890,1750.103,4725.127,5788.618,1658.789,1436.582,1161.026,1137.825,1144.837,1022.161,1507.361,3488.467,1119.582,1434.983,1165.172,2557.336,1188.412,1522.938,1109.485,2298.759,3412.974,3813.904,2579.996,2847.274,1866.743,4554.461
367,2471.333,2334.526,3997.011,1796.755,2921.905,3583.063,4181.077,3180.669,1963.041,5404.637,4964.207,1792.001,2902.510,2290.477,1941.095,1815.448,993.432,1749.350,4719.748,5791.950,1658.262,1434.665,1158.595,1136.503,1142.876,1021.040,1506.423,3485.569,1117.900,1431.573,1162.560,2555.675,1187.272,1524.029,1107.764,2297.073,3409.537,3808.882,2575.845,2849.911,1866.032,4560.438
368,2465.291,2329.562,3983.889,1796.724,2921.333,3580.362,4170.341,3175.188,1960.424,5393.916,4960.751,1786.861,2898.064,2287.233,1938.048,1812.513,992.407,1746.640,4719.031,5780.918,1655.590,1431.365,1156.855,1132.501,1140.695,1019.364,1504.289,3477.310,1116.995,1427.363,1157.373,2551.177,1185.020,1523.466,1105.038,2298.657,3402.422,3804.862,2570.685,2846.505,1864.770,4561.034
369,2468.845,2331.277,3987.642,1803.479,2923.817,3579.548,4169.714,3173.396,1959.276,5397.154,4965.303,1785.813,2898.610,2286.790,1935.473,1812.241,991.026,1747.077,4723.159,5790.586,1654.340,1433.677,1155.559,1132.317,1139.060,1016.977,1507.473,3483.351,1116.690,1427.039,1156.010,2553.342,1184.502,1525.626,1103.158,2299.529,3407.713,3806.313,2569.701,2845.488,1862.589,4571.973
370,2478.455,2331.891,3987.004,1807.182,2928.273,3585.668,4177.021,3179.486,1962.518,5403.713,4971.214,1784.207,2900.615,2288.096,1933.691,1811.903,990.380,1747.881,4720.508,5800.544,1653.452,1434.839,1156.629,1132.952,1138.096,1016.811,1508.337,3484.600,1116.886,1427.620,1155.812,2555.345,1183.554,1525.262,1104.812,2298.292,3412.870,3811.660,2573.072,2852.411,1864.465,4590.598
371,2473.755,2329.600,3978.696,1809.141,2924.150,3582.874,4170.421,3176.491,1960.394,5399.856,4966.929,1781.151,2895.422,2285.454,1929.882,1810.190,992.141,1746.441,4716.645,5795.216,1651.691,1434.805,1153.287,1131.405,1137.071,1015.597,1506.744,3479.679,1115.169,1425.006,1153.338,2552.070,1183.534,1526.152,1102.401,2298.276,3409.883,3802.516,2568.076,2849.151,1861.657,4597.018
372,2477.708,2328.736,3982.117,1816.795,2925.930,3587.941,4170.821,3183.241,1962.094,5402.703,4971.952,1779.496,2899.264,2282.842,1928.902,1810.650,989.178,1745.988,4722.156,5797.098,1650.974,1434.984,1152.166,1131.249,1139.208,1014.145,1508.946,3483.850,1116.985,1425.765,1152.472,2557.438,1181.614,1529.475,1102.172,2301.812,3409.866,3806.209,2569.069,2849.891,1863.108,4607.957
373,2477.147,2324.977,3979.622,1820.565,2924.693,3589.012,4167.508,3176.395,1959.197,5398.917,4969.157,1776.389,2894.201,2281.294,1924.440,1809.106,987.168,1745.680,4713.284,5792.153,1650.135,1434.153,1151.429,1130.974,1137.059,1013.244,1506.744,3479.436,1116.040,1423.484,1151.732,2554.517,1180.339,1529.662,1101.015,2297.842,3406.890,3801.430,2565.079,2849.702,1860.451,4614.270
374,2476.997,2323.497,3972.534,1825.445,2925.015,3585.252,4165.660,3177.348,1956.305,5392.341,4967.895,1774.558,2894.111,2280.626,1925.299,1807.135,985.754,1742.841,4715.500,5789.083,1647.018,1431.761,1151.608,1128.204,1135.650,1011.297,1507.524,3478.052,1116.736,1420.908,1147.807,2551.882,1178.872,1530.254,1098.842,2298.185,3407.167,3800.193,2563.124,2846.429,1855.591,4622.204
375,2479.013,2322.141,3973.642,1832.155,2926.544,3587.846,4169.594,3177.687,1957.159,5396.040,4972.694,1773.796,2892.735,2280.541,1923.539,1808.653,986.984,1744.214,4723.901,5794.563,1645.866,1434.753,1153.641,1129.611,1134.799,1009.867,1508.974,3484.429,1114.204,1420.993,1147.618,2551.572,1178.689,1531.305,1101.172,2302.817,3410.367,3802.797,2566.468,2846.591,1856.266,4636.923
376,2478.719,2322.790,3970.090,1838.653,2925.488,3587.544,4165.997,3173.510,1954.791,5393.497,4968.553,1768.816,2892.155,2276.419,1920.182,1806.450,983.248,1743.295,4717.974,5798.680,1645.100,1431.097,1149.770,1127.153,1133.383,1007.992,1508.805,3480.505,1113.979,1419.465,1146.657,2547.928,1177.389,1534.375,1100.396,2298.897,3409.198,3797.991,2563.492,2846.666,1856.068,4647.474
377,2476.550,2321.193,3963.343,1840.644,2923.830,3583.228,4160.892,3169.021,1951.888,5387.359,4967.093,1767.703,2890.827,2273.349,1915.856,1802.773,981.955,1743.649,4709.717,5798.519,1641.252,1430.389,1148.087,1125.653,1132.642,1007.538,1510.035,3478.825,1113.606,1418.767,1145.979,2548.029,1176.255,1532.307,1099.722,2296.869,3407.671,3792.132,2559.565,2840.620,1852.084,4658.342
378,2481.785,2321.118,3964.349,1848.104,2927.443,3589.363,4159.841,3171.607,1952.655,5390.953,4970.901,1768.106,2891.937,2274.551,1913.711,1802.516,981.163,1743.335,4716.458,5801.478,1640.843,1432.214,1148.085,1123.731,1128.823,1007.000,1510.822,3478.333,1113.762,1415.722,1147.133,2550.677,1175.554,1534.872,1100.349,2296.470,3407.370,3794.974,2559.371,2844.996,1854.132,4671.149
379,2481.285,2318.454,3955.856,1850.908,2920.114,3582.148,4153.571,3165.256,1948.216,5384.069,4962.872,1762.973,2884.110,2269.064,1909.568,1798.787,977.882,1742.501,4706.918,5793.822,1637.286,1430.974,1144.487,1122.832,1129.584,1004.744,1510.888,3473.062,1111.892,1413.102,1143.436,2545.677,1172.144,1535.514,1099.565,2287.812,3401.608,3790.618,2555.312,2840.013,1850.492,4678.711
380,2484.117,2318.128,3960.265,1864.606,2924.849,3589.139,4160.253,3167.586,1952.624,5389.023,4969.052,1762.252,2887.182,2270.222,1909.504,1802.189,980.816,1744.009,4714.207,5803.931,1640.604,1434.561,1143.956,1123.089,1129.643,1004.099,1514.591,3475.815,1113.041,1413.165,1144.974,2551.704,1173.351,1539.549,1098.543,2293.781,3407.632,3796.285,2556.139,2844.447,1849.969,4694.342
381,2482.214,2316.435,3955.139,1869.148,2922.610,3587.042,4157.269,3168.176,1947.668,5386.863,4970.193,1758.540,2884.684,2265.965,1905.425,1797.989,977.315,1742.769,4707.718,5802.045,1636.759,1435.477,1143.190,1121.278,1127.166,1002.492,1513.031,3473.519,1110.999,1413.000,1146.309,2547.612,1171.984,1538.742,1098.143,2294.615,3404.741,3793.269,2551.776,2841.133,1849.061,4703.187
382,2487.314,2317.084,3957.225,1876.907,2924.856,3591.686,4161.517,3172.986,1950.447,5394.349,4975.264,1758.583,2885.991,2268.785,1904.546,1799.528,976.221,1744.146,4709.976,5805.322,1637.945,1436.468,1142.399,1121.584,1127.392,1003.052,1515.484,3475.023,1112.348,1411.961,1145.515,2551.121,1172.385,1540.611,1097.866,2297.847,3407.458,3794.387,2554.928,2844.884,1850.012,4713.997
383,2484.392,2314.556,3955.850,1882.885,2922.481,3589.705,4156.641,3169.626,1947.730,5388.334,4972.762,1753.793,2886.671,2264.475,1901.242,1796.459,975.023,1741.077,4704.408,5804.858,1634.515,1435.317,1140.916,1119.738,1124.917,1001.096,1515.187,3475.165,1107.393,1408.700,1143.464,2547.289,1170.446,1545.030,1096.938,2294.508,3405.211,3791.041,2554.862,2840.226,1847.032,4725.218
384,2484.179,2312.289,3949.498,1892.056,2922.590,3589.939,4153.421,3167.083,1949.126,5388.977,4971.188,1753.511,2886.036,2265.757,1897.174,1796.557,974.322,1742.146,4713.551,5802.112,1633.470,1436.885,1139.685,1118.937,1125.117,999.449,1516.662,3478.679,1112.074,1408.463,1143.410,2549.525,1169.143,1544.398,1096.266,2298.219,3404.664,3792.297,2553.302,2838.575,1846.605,4735.428
385,2484.399,2312.242,3946.447,1897.656,2919.010,3587.228,4149.302,3162.606,1945.994,5383.454,4968.431,1752.262,2881.641,2261.400,1896.701,1794.369,970.797,1741.788,4711.521,5801.472,1630.703,1437.103,1140.214,1118.192,1123.919,998.159,1515.560,3469.984,1113.096,1406.511,1141.134,2547.823,1167.014,1546.749,1092.972,2296.847,3404.927,3782.294,2551.280,2836.382,1841.886,4747.277
386,2483.383,2309.174,3942.300,1904.899,2919.623,3585.625,4148.746,3163.088,1944.115,5383.471,4968.022,1749.491,2880.836,2260.696,1895.760,1795.482,972.974,1742.408,4706.964,5801.194,1629.898,1438.270,1138.113,1117.582,1121.672,997.152,1516.631,3471.582,1110.426,1405.972,1141.156,2542.600,1168.095,1545.395,1094.541,2300.892,3400.096,3783.370,2549.670,2837.544,1842.517,4758.648
387,2485.351,2310.077,3938.164,1914.449,2915.011,3582.078,4147.023,3162.232,1940.922,5377.874,4964.015,1743.639,2874.109,2254.139,1892.669,1790.776,970.159,1741.030,4701.738,5799.136,1628.205,1438.472,1137.178,1115.543,1120.914,996.527,1514.950,3468.266,1109.629,1403.344,1139.756,2539.945,1164.876,1546.832,1093.582,2301.194,3396.526,3782.666,2546.957,2834.855,1840.481,4760.902
388,2482.535,2307.755,3940.905,1922.424,2918.377,3584.496,4147.477,3158.268,1940.385,5385.358,4969.254,1745.468,2876.839,2255.815,1892.360,1793.947,970.992,1743.477,4708.582,5808.102,1629.390,1440.052,1138.672,1114.918,1122.151,995.485,1517.171,3470.804,1110.319,1402.115,1138.851,2543.050,1164.100,1543.773,1093.340,2308.275,3401.753,3788.464,2546.232,2838.758,1840.414,4775.594
389,2481.344,2304.797,3934.086,1927.470,2914.352,3579.100,4139.906,3150.009,1939.553,5376.441,4962.035,1739.563,2868.894,2251.014,1889.194,1789.658,969.043,1739.398,4699.623,5788.306,1625.092,1440.626,1135.061,1113.442,1118.776,993.110,1513.824,3463.457,1108.147,1400.850,1134.956,2539.682,1162.668,1544.276,1089.038,2305.385,3392.973,3776.046,2542.061,2831.125,1835.551,4777.228
390,2482.659,2302.715,3927.942,1938.753,2914.212,3580.560,4140.380,3156.864,1937.460,5373.400,4962.181,1737.907,2868.165,2250.378,1887.875,1788.217,966.165,1739.729,4702.170,5792.003,1623.602,1439.102,1132.271,1112.078,1116.898,992.959,1513.492,3460.637,1106.122,1398.857,1137.120,2536.874,1161.369,1543.257,1089.163,2308.111,3392.896,3775.886,2542.978,2831.153,1836.206,4791.136
391,2482.108,2301.832,3929.982,1946.672,2910.135,3580.581,4137.745,3150.912,1936.377,5372.676,4958.442,1736.932,2867.821,2250.185,1883.795,1787.845,966.741,1740.367,4701.602,5793.731,1622.036,1437.939,1131.958,1110.766,1116.179,990.872,1512.864,3457.808,1106.407,1396.964,1137.128,2533.979,1159.687,1543.805,1088.707,2309.798,3391.310,3774.031,2539.816,2829.057,1833.767,4798.993
392,2484.735,2303.111,3931.054,1961.932,2914.440,3581.947,4141.721,3152.885,1937.246,5376.032,4964.168,1736.694,2867.306,2246.898,1880.868,1786.994,964.377,1740.456,4693.449,5794.092,1619.659,1437.608,1131.299,1109.787,1117.034,989.692,1514.854,3456.464,1105.203,1395.818,1134.679,2536.215,1159.877,1545.215,1089.505,2313.773,3392.357,3772.910,2541.688,2829.953,1831.795,4809.728
393,2485.543,2303.425,3931.084,1972.724,2917.816,3586.547,4144.934,3151.102,1936.514,5377.800,4966.217,1735.310,2868.264,2248.299,1879.856,1787.298,963.778,1741.789,4700.917,5791.551,1619.964,1440.164,1129.654,1109.344,1116.551,989.012,1513.896,3453.209,1104.875,1396.347,1132.958,2537.427,1158.929,1546.373,1088.592,2321.912,3394.351,3774.389,2541.755,2830.800,1833.276,4817.351
394,2482.115,2300.792,3926.913,1982.757,2912.488,3581.181,4139.046,3149.093,1935.432,5370.615,4960.923,1733.699,2866.905,2246.284,1879.920,1785.271,964.574,1741.685,4706.131,5789.852,1619.712,1440.249,1130.701,1107.937,1116.057,988.465,1513.737,3454.621,1106.722,1392.671,1132.887,2535.920,1157.453,1545.592,1086.876,2324.582,3389.135,3771.597,2537.521,2827.578,1830.938,4824.541
395,2483.939,2300.980,3924.701,1993.667,2912.613,3580.688,4137.915,3148.141,1931.620,5369.619,4958.048,1732.404,2864.844,2243.788,1874.444,1784.518,962.518,1742.722,4701.643,5793.314,1618.391,1440.120,1128.130,1108.965,1113.604,987.908,1513.653,3453.702,1104.492,1389.667,1131.531,2533.435,1157.606,1544.725,1087.363,2326.867,3390.714,3769.582,2536.317,2826.070,1829.292,4829.556
396,2484.628,2297.902,3922.062,2006.059,2915.324,3580.180,4133.500,3148.466,1930.581,5369.917,4959.585,1730.995,2861.233,2241.731,1873.745,1781.586,962.459,1742.802,4701.209,5790.367,1616.228,1438.684,1126.919,1106.631,1111.420,986.534,1517.213,3449.068,1102.670,1389.579,1130.071,2535.379,1155.534,1542.148,1086.499,2324.833,3390.201,3769.595,2535.596,2825.631,1828.702,4840.188
397,2483.412,2295.360,3920.158,2017.243,2912.255,3580.379,4133.222,3145.022,1930.304,5371.312,4960.520,1728.481,2861.968,2241.814,1873.619,1781.180,962.460,1742.769,4703.298,5793.284,1616.049,1440.680,1129.148,1107.941,1110.829,984.841,1516.035,3450.960,1101.698,1388.149,1129.626,2533.166,1155.674,1543.222,1086.164,2327.490,3391.740,3767.596,2533.893,2829.079,1828.271,4849.983
398,2485.214,2296.758,3914.060,2029.270,2907.849,3577.355,4128.557,3142.205,1929.265,5369.197,4957.068,1724.569,2858.179,2239.273,1868.110,1778.619,959.283,1740.618,4701.139,5787.932,1614.406,1441.319,1124.721,1104.777,1110.352,984.351,1515.147,3450.213,1099.709,1387.242,1128.750,2532.659,1153.367,1545.162,1085.265,2325.463,3386.508,3767.268,2530.980,2825.747,1825.695,4855.231
399,2486.578,2294.846,3912.190,2041.227,2910.109,3580.284,4131.663,3145.411,1930.951,5371.328,4961.526,1723.428,2859.833,2237.049,1868.911,1779.120,961.959,1741.897,4702.212,5791.772,1616.011,1441.219,1124.495,1105.221,1109.598,983.209,1516.737,3448.380,1102.539,1387.659,1126.660,2533.376,1153.914,1543.883,1085.189,2326.273,3385.372,3767.843,2531.380,2826.239,1826.418,4863.962
400,2482.631,2293.983,3916.133,2052.964,2907.955,3582.203,4133.664,3142.067,1929.066,5372.029,4960.686,1722.129,2861.425,2236.027,1864.570,1779.629,957.618,1741.391,4696.644,5791.324,1613.644,1442.647,1122.279,1107.153,1110.438,982.305,1516.909,3452.150,1100.303,1387.422,1129.269,2533.946,1151.587,1544.266,1085.328,2328.012,3390.474,3767.583,2532.602,2825.177,1824.803,4873.045
401,2482.514,2291.776,3913.164,2063.490,2908.293,3579.178,4127.821,3143.177,1926.772,5365.799,4957.375,1721.510,2857.039,2233.170,1862.852,1776.982,959.366,1738.289,4696.101,5783.874,1610.889,1442.456,1121.716,1103.673,1108.034,981.074,1518.314,3448.741,1100.204,1384.685,1124.578,2532.186,1150.204,1544.710,1084.361,2328.915,3386.068,3762.574,2530.649,2821.787,1821.868,4874.651
402,2476.568,2292.846,3911.362,2076.736,2909.636,3576.822,4122.674,3139.960,1924.675,5362.955,4959.140,1721.010,2855.645,2232.678,1859.065,1776.635,955.089,1738.643,4698.459,5786.232,1609.117,1441.311,1120.658,1102.822,1106.716,980.118,1515.929,3445.304,1100.054,1382.722,1124.092,2530.078,1148.745,1544.792,1085.387,2325.926,3381.990,3762.170,2529.465,2818.114,1821.808,4877.146
403,2478.921,2288.288,3904.714,2090.391,2908.947,3578.926,4123.304,3138.550,1924.236,5364.557,4959.041,1717.877,2854.595,2231.358,1857.195,1774.594,952.364,1737.654,4695.916,5780.296,1608.184,1440.732,1118.589,1104.430,1106.115,979.273,1515.122,3445.371,1098.294,1382.755,1122.927,2529.479,1148.505,1548.635,1086.067,2329.004,3385.202,3758.764,2529.284,2821.071,1820.003,4883.557
404,2479.979,2289.270,3906.457,2102.460,2907.062,3574.842,4123.530,3136.176,1923.445,5362.879,4955.376,1716.058,2853.716,2227.750,1854.909,1775.925,953.719,1737.911,4691.540,5781.400,1606.631,1442.153,1116.312,1101.227,1106.177,977.806,1512.869,3440.289,1097.364,1380.002,1123.509,2525.995,1147.516,1550.884,1085.212,2329.731,3381.729,3758.110,2527.400,2819.998,1819.454,4888.119
405,2480.538,2286.616,3904.298,2117.182,2906.212,3576.323,4120.646,3135.262,1920.281,5365.519,4954.195,1714.842,2848.630,2227.426,1852.336,1773.119,954.286,1737.887,4698.096,5782.407,1608.079,1442.469,1115.375,1100.994,1105.489,977.440,1516.512,3444.257,1097.943,1379.041,1123.116,2528.980,1147.909,1552.223,1084.552,2331.697,3383.474,3757.672,2526.843,2818.928,1817.926,4892.236
406,2476.109,2286.273,3899.460,2127.587,2904.838,3572.441,4116.751,3130.879,1919.343,5363.084,4949.240,1711.673,2845.383,2225.660,1850.296,1770.343,951.531,1737.208,4693.561,5772.718,1606.334,1439.460,1113.747,1099.440,1103.163,976.222,1513.464,3438.882,1097.289,1377.908,1121.585,2525.510,1144.833,1551.815,1083.886,2328.813,3378.649,3754.949,2525.307,2817.314,1816.452,4894.410
407,2473.981,2285.805,3901.504,2143.702,2907.454,3574.140,4116.513,3129.179,1918.964,5358.091,4947.767,1709.748,2842.671,2222.558,1847.963,1769.584,949.378,1735.655,4692.301,5773.414,1604.671,1441.416,1110.700,1098.785,1102.845,975.704,1513.872,3437.203,1097.005,1375.898,1118.662,2525.091,1144.972,1551.621,1082.045,2327.449,3377.439,3756.812,2524.219,2816.713,1816.873,4897.944
408,2474.329,2282.334,3892.203,2157.958,2900.475,3569.306,4117.415,3132.112,1917.821,5355.274,4943.392,1708.609,2838.585,2220.793,1845.993,1770.263,948.707,1735.027,4685.688,5773.578,1603.639,1442.480,1111.710,1097.660,1101.460,973.973,1513.770,3434.214,1098.308,1375.896,1118.780,2523.500,1143.617,1552.689,1081.507,2328.481,3370.982,3750.531,2522.179,2813.816,1815.493,4899.460
409,2475.411,2284.384,3895.512,2173.010,2898.955,3572.646,4119.341,3128.084,1917.040,5357.140,4945.704,1705.531,2836.854,2221.280,1843.586,1769.147,948.205,1734.624,4687.404,5774.740,1601.872,1442.388,1110.554,1097.628,1100.482,974.530,1515.861,3436.062,1097.672,1374.273,1118.486,2526.490,1142.868,1550.950,1082.384,2330.360,3371.579,3754.002,2522.059,2815.285,1816.118,4901.625
410,2470.521,2281.383,3893.428,2184.472,2900.757,3570.167,4111.613,3126.782,1915.949,5348.824,4939.562,1706.237,2836.723,2218.023,1838.704,1765.763,944.400,1732.111,4681.133,5765.292,1600.349,1441.437,1107.097,1095.947,1100.373,971.832,1514.078,3431.872,1096.013,1372.897,1115.170,2520.085,1140.743,1548.936,1081.236,2332.444,3370.226,3749.261,2520.740,2810.315,1812.883,4899.820
411,2470.418,2277.222,3885.923,2200.365,2896.858,3567.493,4109.110,3124.003,1912.603,5344.225,4936.712,1701.438,2834.442,2215.760,1837.509,1764.911,946.683,1732.376,4681.081,5762.422,1600.723,1441.818,1108.241,1094.688,1100.722,971.132,1513.286,3433.561,1094.613,1369.323,1115.043,2517.921,1139.469,1549.452,1079.581,2332.593,3371.320,3747.100,2519.116,2808.227,1806.347,4900.564
