 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39
318,4066.000,2276.069,4293.128,2875.865,10165.570,3152.006,2434.498,2457.026,1872.421,3397.521,3262.930,1641.011,3689.912,2969.165,2066.624,2148.759,2954.838,3847.154,6220.397,3975.009,5826.200,1467.323,1670.473,2314.082,1301.950,6335.882,2047.382,2483.795,3364.687,3269.232,2462.846,2034.443,2081.885,5620.130,2363.829,4107.634,3443.982,2091.936,3441.647
319,4065.012,2278.424,4293.839,2872.629,10166.771,3149.610,2435.670,2456.056,1875.049,3400.960,3263.883,1641.339,3687.769,2970.431,2066.510,2150.888,2955.340,3845.587,6223.944,3974.301,5823.453,1467.325,1672.094,2316.783,1304.959,6336.134,2047.572,2498.740,3400.264,3308.782,2448.037,2034.575,2083.080,5619.770,2361.046,4110.722,3445.205,2089.871,3448.797
320,4068.571,2276.482,4293.767,2875.044,10160.549,3151.539,2433.433,2457.960,1876.259,3404.483,3261.797,1641.502,3687.849,2969.786,2068.413,2149.691,2955.454,3839.999,6222.637,3971.166,5822.252,1467.096,1670.639,2315.783,1302.956,6340.643,2047.163,2482.790,3366.209,3270.760,2463.139,2033.207,2084.402,5620.386,2362.199,4110.183,3446.101,2091.082,3450.285
321,4067.115,2276.358,4293.126,2875.905,10169.076,3152.456,2430.841,2457.610,1875.684,3402.996,3264.850,1642.812,3683.967,2972.382,2068.351,2146.192,2956.253,3844.111,6223.320,3971.422,5817.975,1468.121,1671.893,2314.644,1302.502,6346.454,2046.661,2492.688,3388.153,3304.636,2443.811,2030.672,2083.733,5620.238,2363.327,4113.089,3448.005,2090.204,3452.741
322,4067.944,2273.125,4295.939,2879.937,10169.283,3150.294,2430.506,2459.553,1875.689,3402.218,3264.135,1642.417,3687.668,2971.514,2067.470,2151.101,2958.099,3843.357,6224.695,3969.371,5813.101,1468.312,1671.943,2314.246,1303.809,6348.035,2046.669,2484.742,3372.920,3279.794,2459.822,2034.127,2083.603,5619.478,2360.996,4112.120,3444.612,2091.533,3450.016
323,4066.640,2274.958,4295.515,2877.107,10164.187,3151.987,2433.122,2456.445,1875.433,3403.571,3265.722,1643.565,3688.426,2970.598,2066.786,2149.353,2957.839,3840.890,6229.814,3972.795,5817.579,1467.672,1672.545,2314.326,1303.198,6350.636,2046.346,2489.883,3384.001,3297.243,2448.821,2032.962,2088.510,5620.850,2361.633,4113.202,3448.388,2088.636,3447.691
324,4066.821,2278.587,4302.382,2880.496,10163.438,3153.156,2434.092,2458.826,1877.688,3404.821,3266.574,1644.461,3688.092,2971.884,2068.919,2146.401,2959.395,3843.667,6231.824,3969.885,5819.709,1469.016,1672.333,2315.166,1304.451,6361.209,2047.958,2492.541,3382.723,3291.663,2455.190,2034.847,2083.722,5620.689,2363.162,4114.055,3447.066,2090.590,3448.445
325,4065.233,2280.013,4306.299,2877.286,10167.452,3151.896,2433.807,2458.289,1876.545,3402.054,3264.729,1643.579,3684.241,2971.667,2071.499,2150.177,2959.394,3845.441,6231.840,3972.324,5816.684,1468.203,1672.576,2313.856,1303.800,6360.724,2048.085,2489.950,3375.506,3292.651,2450.531,2032.380,2083.508,5615.584,2361.847,4115.010,3448.501,2088.314,3449.422
326,4065.288,2278.093,4307.297,2874.358,10159.872,3151.815,2436.820,2458.353,1877.949,3406.351,3263.652,1643.374,3689.372,2972.703,2069.354,2150.472,2955.625,3843.453,6230.027,3968.465,5808.418,1468.135,1671.095,2316.280,1302.372,6359.249,2048.625,2485.255,3374.568,3279.929,2455.889,2034.051,2082.805,5615.474,2359.685,4113.368,3445.491,2089.711,3443.410
327,4065.589,2278.739,4307.741,2877.613,10170.498,3152.763,2436.258,2460.539,1875.958,3405.539,3264.204,1642.594,3689.461,2973.588,2073.328,2151.336,2954.059,3840.250,6234.808,3968.545,5814.505,1467.664,1671.876,2315.457,1304.487,6363.109,2048.586,2486.017,3368.475,3280.605,2456.354,2030.416,2083.685,5616.516,2361.090,4116.213,3447.288,2089.747,3448.322
328,4070.750,2280.316,4313.377,2877.664,10174.989,3154.273,2437.780,2462.443,1878.126,3403.811,3264.724,1643.859,3688.486,2974.633,2073.922,2152.028,2958.970,3843.803,6241.239,3969.139,5816.013,1469.183,1673.858,2318.248,1302.881,6367.182,2048.266,2492.806,3385.405,3300.345,2442.881,2034.276,2088.588,5620.663,2361.889,4115.399,3446.690,2092.875,3448.412
329,4065.359,2279.192,4310.001,2874.703,10172.599,3151.271,2435.500,2459.198,1876.250,3407.504,3264.609,1642.213,3686.681,2975.816,2069.059,2148.072,2954.606,3838.750,6241.578,3963.942,5807.979,1468.621,1672.122,2315.601,1300.727,6372.086,2046.979,2478.196,3358.637,3272.268,2458.156,2033.720,2085.085,5616.050,2361.104,4116.234,3444.892,2091.093,3449.691
330,4064.984,2279.154,4314.132,2875.323,10173.286,3152.284,2437.153,2460.702,1878.621,3406.443,3266.999,1644.205,3691.902,2975.204,2071.293,2149.896,2954.872,3836.817,6241.211,3969.187,5806.161,1469.726,1673.174,2317.115,1302.165,6381.312,2046.915,2494.857,3384.718,3301.443,2443.105,2032.434,2084.166,5615.994,2361.569,4117.979,3449.401,2092.684,3453.010
331,4065.594,2278.425,4317.580,2874.063,10175.472,3150.920,2433.297,2459.329,1878.271,3410.539,3265.359,1645.099,3689.180,2973.800,2067.803,2152.174,2957.550,3839.467,6242.645,3963.225,5801.430,1468.570,1672.436,2314.502,1303.495,6386.036,2045.517,2483.047,3361.153,3278.512,2450.440,2031.568,2086.269,5612.542,2360.447,4112.291,3444.267,2091.485,3452.210
332,4065.373,2279.969,4318.768,2874.687,10174.749,3155.004,2433.638,2458.070,1877.255,3406.115,3266.689,1644.928,3690.787,2974.446,2068.911,2152.142,2955.208,3836.083,6242.023,3967.819,5802.321,1469.639,1673.553,2314.746,1303.506,6388.997,2047.821,2490.084,3380.931,3296.271,2443.901,2031.343,2087.996,5613.279,2361.600,4117.405,3445.598,2089.968,3450.390
333,4096.825,2268.631,4307.089,2886.668,10255.771,3172.356,2439.784,2487.075,1874.154,3410.823,3267.140,1638.769,3676.364,2971.997,2066.734,2147.360,2958.970,3816.676,6266.656,3974.954,5764.288,1470.422,1671.402,2316.628,1303.722,6413.064,2052.175,2429.004,2920.108,2944.925,2348.012,2049.566,2081.465,5622.480,2356.414,4088.220,3423.455,2084.799,3456.139
334,4099.673,2264.105,4265.533,2893.400,10266.889,3174.090,2418.266,2421.368,1858.979,3376.992,3200.011,1625.383,3624.271,2951.613,2051.166,2134.501,2949.171,3779.334,6229.455,3943.678,5688.882,1469.491,1664.326,2298.791,1307.427,6407.310,2051.646,2162.062,2154.183,2391.555,1865.041,1801.558,2069.916,5576.311,2336.963,4027.704,3375.780,2069.583,3431.264
335,4097.356,2277.803,4258.875,2891.096,10161.920,3226.374,2431.846,2585.370,1914.081,3364.916,3275.793,1643.364,3601.126,2974.989,2016.432,2089.523,2910.315,3730.672,6153.578,3900.081,5614.295,1507.095,1711.058,2302.037,1334.107,6372.384,2125.385,2204.836,2252.492,2435.175,2003.522,1967.787,2132.576,5551.582,2335.740,4008.198,3362.726,2073.487,3420.899
336,4111.333,2311.541,4263.981,3092.444,10175.838,3206.086,2499.181,2615.745,1894.871,3382.931,3244.810,1661.511,3622.168,2981.447,2026.201,2098.753,2925.490,3732.887,6129.909,3908.090,5707.448,1556.081,1740.715,2349.459,1377.845,6364.298,2085.209,2177.812,2129.102,2398.104,1852.474,1845.249,2164.558,5564.977,2352.465,4014.796,3373.207,2083.077,3432.398
337,4081.617,2389.077,4287.684,3326.235,10142.882,3204.181,2669.397,2620.724,1899.729,3487.079,3264.528,1679.083,3671.430,2982.180,2032.542,2102.425,2939.024,3737.594,6132.001,3905.943,5632.244,1509.007,1708.330,2298.286,1366.648,6367.344,2089.473,2191.164,2122.976,2410.816,1761.109,1824.694,2255.079,5562.821,2363.261,4024.330,3385.025,2092.978,3496.669
338,4068.014,2307.417,4241.095,3167.841,10106.636,3189.650,2525.785,2586.946,1897.294,3398.832,3237.171,1667.209,3628.047,2976.583,2025.319,2098.387,2933.604,3726.238,6097.530,3890.781,5726.495,1509.244,1707.735,2288.289,1350.355,6345.348,2079.545,2191.243,2123.454,2414.873,1792.940,1818.954,2174.014,5563.672,2361.127,4016.657,3379.912,2089.896,3432.261
339,4051.287,2342.575,4242.593,3260.174,10107.675,3193.010,2615.928,2672.644,1904.824,3504.822,3327.641,1693.699,3716.154,2975.406,2022.237,2087.836,2924.511,3707.490,6085.137,3877.019,5632.041,1507.848,1709.221,2285.232,1348.400,6347.729,2088.955,2195.923,2133.605,2417.706,1793.143,1884.624,2305.537,5565.096,2364.782,4020.977,3385.974,2092.229,3489.628
340,4056.653,2347.712,4275.665,3211.661,10103.774,3207.519,2630.775,2759.219,1922.376,3536.631,3358.524,1720.279,3736.115,2992.570,2032.371,2099.174,2932.680,3719.652,6082.360,3883.746,5600.780,1519.831,1717.763,2294.024,1362.041,6348.487,2106.658,2217.287,2151.806,2433.109,1905.499,1949.531,2351.450,5576.612,2384.884,4044.226,3405.922,2112.028,3506.832
341,4071.558,2509.495,4525.347,3204.707,10063.923,3335.197,2878.624,2529.897,2089.370,3638.028,3312.468,1958.789,3809.568,3016.925,2054.280,2132.871,2964.265,3771.556,6076.440,3906.259,5679.993,1567.740,1804.463,2320.742,1432.763,6572.270,2241.955,2242.650,2162.547,2458.120,1729.745,1836.106,2268.967,5583.236,2418.177,4091.012,3453.764,2136.280,3712.960
342,3885.272,2391.315,4358.448,2892.471,9509.641,3111.377,2489.402,2472.845,1982.165,3362.975,3297.897,1739.245,3613.097,2984.510,2054.454,2143.597,2962.925,3819.052,5903.665,3864.312,5751.294,1573.035,1811.919,2329.685,1390.253,6244.105,2110.918,2246.585,2149.603,2457.747,1737.469,1826.661,2111.160,5476.385,2413.219,4123.550,3481.759,2132.506,3381.526
343,3857.885,2393.175,4361.254,2880.766,9467.627,3091.433,2481.676,2463.368,1979.533,3352.882,3283.050,1731.805,3597.749,2981.928,2042.282,2136.393,2951.940,3809.557,5885.822,3852.986,5735.319,1563.097,1756.399,2310.921,1386.851,6218.035,2098.461,2241.669,2145.621,2454.658,1734.598,1816.527,2103.967,5463.426,2409.288,4113.988,3476.266,2128.647,3367.883
344,3839.811,2389.815,4357.239,2872.973,9426.530,3083.889,2475.529,2454.419,1973.550,3341.123,3272.316,1727.981,3576.538,2973.469,2038.063,2128.412,2943.982,3797.072,5851.562,3839.802,5716.232,1561.283,1753.203,2306.409,1385.288,6198.786,2092.892,2237.687,2142.766,2446.888,1730.107,1812.336,2093.987,5435.633,2400.326,4099.156,3462.012,2124.443,3350.309
345,3826.199,2386.455,4352.713,2868.443,9394.468,3074.716,2472.047,2450.847,1970.366,3329.091,3259.812,1723.889,3568.501,2972.375,2033.171,2120.918,2934.147,3793.243,5826.100,3827.406,5700.576,1558.046,1747.994,2300.795,1379.926,6190.074,2087.176,2235.438,2139.246,2444.816,1724.636,1808.570,2087.727,5424.119,2395.335,4093.030,3454.952,2121.416,3347.522
346,3815.946,2384.204,4341.911,2859.180,9364.208,3066.887,2463.757,2444.856,1965.757,3327.269,3254.183,1719.598,3557.320,2966.745,2030.855,2115.276,2929.624,3782.290,5815.015,3816.208,5681.571,1556.332,1744.197,2294.299,1376.933,6176.580,2084.115,2232.844,2136.806,2441.866,1721.735,1803.433,2080.118,5408.804,2387.749,4086.236,3449.994,2118.964,3339.681
347,3808.067,2381.382,4334.769,2855.980,9331.911,3061.622,2462.483,2440.662,1964.414,3321.790,3248.135,1717.036,3548.692,2959.740,2023.208,2107.622,2923.540,3774.278,5801.466,3810.954,5674.297,1555.254,1741.907,2291.675,1375.849,6171.060,2079.889,2228.438,2134.917,2439.659,1718.922,1802.839,2081.071,5393.461,2387.366,4079.755,3442.881,2114.926,3340.812
348,3802.925,2377.796,4331.763,2851.633,9321.730,3056.144,2456.982,2438.469,1963.327,3315.573,3241.964,1714.343,3543.413,2958.073,2023.424,2104.946,2919.792,3768.198,5793.247,3802.739,5670.551,1553.215,1738.971,2289.319,1374.526,6170.503,2075.479,2225.792,2131.164,2437.606,1716.615,1799.519,2075.063,5389.316,2385.057,4075.785,3443.126,2113.342,3331.924
349,3794.626,2378.845,4335.439,2850.045,9304.735,3054.774,2451.018,2431.455,1961.554,3311.468,3238.696,1711.266,3544.787,2951.629,2021.715,2102.167,2919.124,3766.452,5787.167,3798.023,5657.181,1553.044,1737.936,2285.939,1372.461,6164.115,2074.930,2223.057,2131.250,2434.365,1714.161,1796.636,2069.298,5377.647,2380.062,4070.161,3439.706,2110.208,3332.666
350,3791.038,2377.807,4333.607,2847.325,9299.445,3051.178,2453.793,2429.917,1961.213,3307.706,3238.471,1710.155,3541.415,2948.617,2016.808,2099.901,2912.215,3762.500,5777.371,3794.750,5646.880,1550.236,1733.959,2281.155,1369.408,6160.494,2071.471,2220.500,2128.580,2435.914,1711.206,1795.653,2071.247,5375.745,2377.514,4061.408,3435.875,2108.420,3329.103
351,3790.791,2379.812,4336.459,2846.009,9283.442,3050.565,2449.666,2428.232,1960.714,3307.100,3233.797,1709.184,3531.389,2946.599,2021.682,2100.562,2911.706,3758.577,5779.850,3795.365,5656.588,1552.259,1735.814,2281.571,1369.802,6162.471,2070.917,2221.411,2127.516,2431.035,1712.147,1794.705,2067.037,5369.391,2376.256,4068.547,3437.401,2107.120,3334.037
352,3784.635,2378.837,4340.666,2843.046,9285.371,3049.198,2446.512,2426.046,1956.689,3301.818,3232.475,1706.299,3528.408,2943.593,2017.295,2098.377,2909.363,3757.525,5776.295,3791.068,5650.461,1548.954,1732.961,2279.374,1368.344,6163.858,2069.108,2219.354,2128.448,2431.374,1709.596,1792.243,2070.574,5362.952,2375.334,4063.630,3435.798,2106.499,3323.831
353,3783.613,2381.936,4343.787,2840.061,9270.137,3047.206,2446.085,2425.010,1957.735,3302.852,3230.421,1705.173,3528.703,2942.950,2018.113,2093.948,2907.346,3756.315,5770.495,3787.168,5649.961,1549.765,1732.847,2278.940,1366.464,6162.128,2070.422,2215.530,2127.719,2429.381,1708.737,1789.407,2066.495,5359.065,2371.331,4065.615,3433.242,2103.481,3327.639
354,3782.040,2377.066,4340.232,2837.297,9266.231,3046.470,2441.339,2422.179,1956.124,3292.605,3227.264,1701.803,3526.378,2939.413,2015.851,2092.706,2907.571,3753.552,5770.269,3784.059,5640.318,1547.360,1731.801,2276.910,1365.024,6164.706,2068.965,2216.430,2121.406,2427.339,1705.263,1787.378,2059.001,5355.897,2370.845,4062.887,3429.075,2100.861,3323.380
355,3777.539,2377.701,4338.504,2835.529,9260.319,3044.141,2440.760,2424.662,1952.412,3290.241,3225.600,1700.999,3519.151,2939.204,2011.791,2095.757,2900.756,3744.386,5772.646,3781.827,5632.343,1545.604,1728.961,2275.883,1360.633,6163.974,2065.568,2213.222,2117.653,2421.717,1704.113,1786.893,2058.819,5347.483,2367.570,4057.796,3425.364,2100.433,3315.122
356,3774.745,2376.656,4342.997,2831.809,9249.596,3045.265,2438.551,2420.249,1952.339,3291.273,3222.618,1697.420,3515.097,2937.481,2012.138,2088.854,2898.239,3751.878,5774.877,3778.097,5633.304,1544.372,1728.398,2274.156,1363.224,6162.930,2066.827,2209.581,2120.607,2423.120,1702.831,1784.039,2058.506,5347.684,2364.599,4058.448,3425.696,2098.600,3316.893
357,3778.307,2374.901,4342.690,2830.897,9248.976,3040.838,2436.219,2418.982,1951.814,3290.783,3223.061,1697.568,3514.446,2941.303,2009.271,2089.610,2903.973,3743.187,5779.342,3776.419,5623.963,1542.618,1727.209,2274.351,1359.017,6172.004,2064.311,2208.392,2117.306,2423.312,1701.962,1784.280,2062.073,5347.017,2367.240,4056.809,3424.472,2100.578,3317.372
358,3774.409,2373.348,4340.985,2828.739,9249.076,3043.774,2437.232,2417.867,1953.132,3292.606,3225.646,1695.332,3517.966,2936.550,2006.950,2088.548,2897.406,3742.239,5783.557,3774.514,5622.560,1541.512,1726.702,2273.717,1359.932,6176.420,2064.950,2208.135,2118.329,2420.490,1701.031,1783.096,2062.363,5340.957,2366.120,4053.981,3423.204,2097.362,3315.399
359,3775.641,2372.821,4343.785,2827.404,9249.277,3044.983,2435.169,2417.363,1950.278,3292.329,3220.630,1693.071,3513.704,2935.662,2009.371,2086.883,2897.214,3744.225,5785.628,3773.041,5614.086,1540.442,1725.113,2271.066,1358.948,6183.290,2062.969,2207.684,2114.845,2418.157,1700.827,1782.837,2059.009,5341.623,2362.077,4054.209,3423.825,2096.527,3320.268
360,3771.029,2371.634,4340.779,2826.876,9244.625,3043.683,2432.016,2414.104,1949.738,3288.612,3222.616,1693.620,3517.345,2933.833,2007.946,2089.637,2896.667,3741.264,5784.091,3768.193,5614.675,1538.262,1723.197,2270.570,1357.056,6185.945,2063.719,2206.064,2113.038,2419.810,1699.384,1781.578,2061.644,5338.200,2362.597,4052.182,3419.281,2092.047,3314.441
361,3773.631,2371.106,4349.194,2826.856,9248.056,3041.865,2434.361,2412.506,1947.593,3289.552,3221.834,1691.772,3517.956,2934.265,2006.070,2086.695,2893.935,3743.266,5789.286,3765.192,5608.568,1537.548,1721.523,2267.977,1356.327,6190.132,2060.212,2204.345,2112.377,2416.333,1697.422,1777.170,2061.278,5335.796,2360.565,4053.232,3422.808,2091.184,3314.991
362,3770.941,2369.363,4345.299,2827.195,9245.782,3041.992,2429.775,2416.521,1947.742,3286.944,3220.093,1691.490,3517.747,2934.006,2006.688,2086.541,2897.267,3741.430,5790.799,3766.557,5607.896,1534.978,1721.214,2266.806,1352.608,6195.782,2060.861,2205.294,2110.592,2417.257,1696.415,1777.091,2058.597,5334.897,2359.185,4052.480,3420.115,2090.266,3316.119
363,3767.090,2366.757,4343.070,2821.308,9239.935,3041.948,2426.952,2411.607,1944.305,3283.346,3216.364,1687.636,3513.281,2932.181,2002.324,2081.887,2891.573,3735.875,5790.907,3759.432,5597.055,1533.892,1717.820,2266.063,1351.108,6200.842,2057.865,2202.750,2108.585,2412.542,1694.951,1776.837,2055.438,5322.353,2357.091,4048.872,3414.800,2089.248,3311.496
364,3772.553,2367.242,4341.566,2818.407,9234.259,3039.081,2425.742,2413.698,1941.849,3280.492,3215.373,1686.642,3513.137,2931.836,2002.099,2081.213,2888.668,3732.732,5799.698,3758.029,5600.360,1532.106,1715.088,2262.551,1348.933,6200.223,2055.963,2199.149,2105.676,2409.684,1693.641,1774.277,2054.392,5325.433,2354.396,4048.463,3415.425,2089.816,3308.779
365,3770.990,2364.185,4342.666,2819.392,9239.669,3040.354,2424.940,2411.756,1940.734,3282.752,3214.733,1684.779,3510.142,2935.225,2003.705,2077.730,2888.065,3729.783,5802.672,3755.230,5596.538,1530.040,1714.361,2262.698,1347.348,6204.611,2055.925,2197.281,2107.822,2410.403,1692.847,1775.008,2057.695,5321.297,2355.006,4047.235,3411.798,2090.006,3310.716
366,3769.423,2363.634,4340.469,2816.803,9230.323,3038.923,2420.474,2408.079,1939.082,3282.244,3214.465,1682.871,3510.158,2931.892,2002.519,2077.490,2889.343,3724.616,5807.006,3752.133,5595.687,1529.107,1713.527,2263.063,1345.471,6212.646,2054.363,2195.060,2105.131,2409.372,1690.305,1771.379,2056.203,5319.308,2352.129,4044.959,3413.254,2088.084,3311.596
367,3772.063,2360.681,4338.489,2818.348,9235.088,3036.558,2419.001,2408.370,1942.003,3281.311,3214.396,1682.401,3511.415,2931.668,2003.026,2078.596,2887.841,3727.351,5814.418,3751.656,5594.347,1527.541,1712.185,2261.187,1345.153,6221.033,2053.487,2195.325,2105.174,2407.616,1689.598,1770.484,2052.803,5326.272,2352.136,4045.139,3414.184,2086.593,3309.826
368,3769.531,2357.786,4338.717,2812.783,9234.491,3035.732,2415.359,2406.635,1938.975,3278.667,3213.312,1678.472,3506.623,2932.660,1999.653,2076.346,2885.453,3724.130,5818.672,3752.500,5588.018,1526.228,1710.063,2261.482,1344.875,6227.938,2051.474,2192.252,2099.595,2406.171,1685.336,1770.658,2051.573,5322.071,2349.646,4044.843,3409.052,2085.224,3310.357
369,3774.143,2360.437,4346.138,2813.913,9241.704,3040.898,2413.823,2405.086,1938.684,3283.038,3214.469,1679.042,3508.024,2928.986,2001.811,2077.122,2884.583,3726.763,5819.440,3751.448,5591.403,1525.292,1708.157,2259.098,1343.938,6239.392,2053.568,2192.798,2102.791,2407.662,1685.532,1768.191,2054.844,5323.728,2348.991,4047.646,3408.922,2084.389,3312.107
370,3770.015,2355.720,4344.263,2811.861,9231.181,3038.257,2414.035,2403.242,1936.003,3280.546,3212.281,1676.946,3508.725,2927.784,1998.907,2077.850,2884.015,3723.820,5825.207,3745.378,5587.840,1523.469,1707.354,2258.581,1342.872,6242.434,2049.079,2191.357,2099.963,2401.688,1685.591,1767.564,2051.545,5317.282,2344.834,4045.474,3407.815,2080.577,3307.255
371,3768.270,2356.645,4344.884,2813.789,9231.122,3039.332,2414.596,2403.263,1937.733,3276.431,3210.770,1677.010,3514.560,2927.767,2000.717,2076.414,2882.037,3722.637,5831.439,3743.983,5586.180,1522.240,1706.962,2259.437,1339.972,6247.844,2052.312,2191.138,2099.080,2402.770,1684.332,1765.934,2053.360,5314.630,2346.013,4049.598,3409.788,2079.864,3307.749
372,3764.189,2356.183,4348.411,2813.578,9227.053,3039.678,2412.242,2404.019,1935.469,3272.252,3209.250,1675.592,3508.229,2928.917,1997.286,2075.623,2881.084,3727.235,5835.045,3741.519,5585.068,1521.674,1704.430,2257.640,1339.865,6254.314,2052.165,2189.884,2096.860,2401.593,1682.214,1764.229,2053.010,5314.416,2343.259,4047.070,3408.051,2081.046,3302.304
373,3767.376,2354.406,4345.186,2811.405,9230.751,3035.732,2409.850,2401.466,1933.261,3274.971,3207.998,1672.810,3506.868,2930.231,1994.639,2074.089,2881.056,3722.329,5837.941,3739.875,5578.997,1519.507,1704.848,2253.813,1338.163,6258.882,2048.266,2185.631,2094.204,2398.616,1681.742,1764.236,2053.703,5315.919,2343.828,4048.930,3407.902,2079.817,3304.938
374,3772.381,2355.550,4348.492,2808.945,9229.603,3037.772,2410.212,2402.891,1933.693,3274.220,3207.704,1670.688,3507.471,2930.171,1997.282,2074.164,2878.585,3719.205,5849.863,3737.557,5579.887,1518.475,1703.335,2254.112,1337.074,6263.039,2048.541,2187.923,2093.557,2400.517,1682.173,1763.076,2053.689,5314.657,2344.071,4050.518,3408.347,2079.397,3308.759
