 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
447,1197.178,1269.446,1757.537,1149.247,997.336,1005.794,969.293,1127.649,1038.212,1073.542,1035.208,931.633,1009.229,1279.761,1285.906,1380.346,1078.839,1054.317,1046.317,951.042,1316.933,1337.811,1099.538,1097.759,1225.500,991.470,967.600,990.408,1050.762,1247.835,1223.673,1386.940,1038.102,1093.966,1030.513,1131.233,1077.524,1025.656,1189.320,1032.175,1010.891,1236.833,1267.763,1121.388,1140.688,1107.884
448,1189.844,1263.717,1742.704,1148.286,996.902,1004.820,969.091,1115.325,1034.686,1071.132,1032.705,931.957,1006.254,1272.020,1278.464,1368.721,1077.455,1052.474,1042.101,950.845,1309.468,1327.537,1095.207,1093.476,1221.398,991.034,966.294,989.243,1046.529,1238.491,1217.737,1376.701,1036.593,1089.146,1027.679,1125.757,1075.633,1022.108,1183.087,1031.022,1009.548,1231.225,1255.785,1119.109,1134.383,1104.138
449,1179.304,1255.716,1730.320,1143.585,994.739,1004.374,969.324,1104.611,1032.655,1079.006,1033.520,931.326,1004.658,1264.707,1273.602,1360.172,1075.441,1050.696,1036.197,950.319,1299.496,1318.705,1091.030,1091.874,1216.568,988.017,965.258,990.126,1046.714,1232.367,1212.886,1366.390,1032.315,1083.127,1025.994,1120.692,1073.499,1022.916,1177.172,1031.538,1008.383,1224.638,1247.006,1113.344,1128.190,1098.914
450,1172.412,1248.466,1715.261,1141.814,993.227,1004.519,968.508,1094.514,1032.467,1087.008,1031.704,930.491,1004.146,1260.644,1268.701,1353.337,1071.297,1050.068,1033.643,948.851,1290.126,1309.393,1088.876,1089.677,1212.143,988.467,966.458,991.584,1043.528,1224.944,1208.939,1358.271,1030.725,1079.748,1023.569,1118.578,1074.456,1022.744,1171.776,1029.141,1007.049,1216.652,1237.395,1106.477,1122.791,1091.205
451,1163.562,1239.669,1700.486,1140.446,993.885,1002.440,968.945,1086.972,1030.264,1086.944,1028.485,932.363,1002.951,1253.142,1262.295,1342.517,1069.123,1049.621,1028.638,948.316,1283.710,1301.517,1085.474,1087.437,1207.866,984.004,965.329,988.070,1043.068,1220.842,1204.804,1350.352,1029.732,1076.589,1023.086,1114.458,1072.046,1023.729,1167.446,1029.180,1005.027,1215.424,1229.713,1101.056,1118.755,1085.050
452,1158.889,1235.524,1687.649,1136.438,993.204,1000.683,966.757,1080.240,1029.572,1083.200,1027.393,932.154,1000.377,1247.191,1258.705,1334.656,1070.629,1047.419,1023.783,946.772,1276.238,1292.852,1078.331,1083.724,1202.522,983.239,965.604,985.928,1042.421,1212.273,1199.403,1341.855,1025.176,1071.336,1019.800,1109.625,1071.673,1023.852,1162.684,1027.736,1005.207,1209.967,1221.605,1097.222,1112.907,1078.101
453,1151.677,1229.686,1675.818,1132.848,991.317,999.734,966.456,1074.617,1029.492,1078.295,1026.989,931.422,999.102,1241.491,1253.556,1325.489,1072.963,1046.699,1021.629,947.142,1270.265,1286.990,1077.510,1082.958,1200.402,980.970,963.522,988.327,1039.492,1203.777,1193.485,1337.205,1023.921,1067.159,1017.242,1105.768,1071.073,1022.724,1157.478,1026.763,1004.979,1209.260,1219.169,1091.252,1107.589,1070.495
454,1144.657,1228.789,1662.653,1131.464,990.778,1000.703,967.251,1071.671,1025.957,1075.622,1024.383,931.831,997.637,1236.918,1247.332,1315.053,1074.031,1042.338,1018.543,945.339,1261.607,1278.960,1073.368,1077.469,1195.388,978.929,962.163,988.757,1037.318,1199.251,1189.120,1326.191,1017.889,1060.055,1016.724,1101.930,1069.061,1019.627,1152.400,1027.290,1002.316,1202.336,1212.256,1086.226,1104.889,1064.690
455,1138.755,1217.542,1649.419,1130.305,990.468,1000.233,967.820,1068.843,1025.102,1068.846,1024.563,929.726,994.081,1229.253,1245.613,1307.349,1075.374,1042.117,1014.401,945.504,1255.639,1270.532,1069.370,1075.684,1191.659,977.059,962.701,990.401,1034.932,1193.186,1185.298,1316.521,1018.861,1059.310,1014.501,1098.725,1067.156,1019.435,1148.559,1024.524,999.639,1198.988,1205.870,1081.828,1100.307,1058.383
456,1130.482,1212.226,1635.886,1126.767,989.560,998.069,966.135,1062.337,1023.743,1064.533,1021.756,930.779,993.542,1225.306,1235.791,1299.938,1072.640,1039.783,1013.304,946.019,1246.104,1261.749,1066.459,1073.532,1187.308,977.007,961.770,987.703,1031.817,1186.330,1181.188,1308.482,1013.658,1053.027,1011.029,1095.054,1066.809,1017.910,1143.373,1024.505,999.213,1193.851,1201.242,1077.839,1094.726,1053.006
457,1124.874,1206.192,1624.535,1124.818,989.078,998.611,967.465,1056.830,1022.755,1062.614,1018.567,931.373,990.918,1219.245,1233.073,1292.361,1070.188,1039.688,1012.426,946.734,1239.542,1255.709,1064.105,1072.555,1185.093,976.740,960.319,986.438,1031.667,1179.800,1176.815,1300.397,1012.672,1051.600,1012.256,1092.903,1065.840,1018.803,1138.505,1023.700,997.758,1191.998,1197.994,1077.322,1092.573,1048.069
458,1119.670,1202.008,1613.031,1119.766,988.526,998.822,966.246,1064.774,1022.794,1058.092,1017.461,930.645,989.931,1213.572,1230.722,1284.710,1067.646,1035.912,1008.920,946.689,1233.473,1248.037,1059.967,1069.708,1179.238,974.030,960.477,990.512,1033.464,1173.186,1172.894,1294.044,1011.687,1048.135,1008.830,1089.339,1063.119,1015.419,1135.520,1024.972,997.889,1190.351,1195.594,1089.228,1091.496,1044.963
459,1112.908,1195.886,1601.816,1117.397,987.832,999.661,968.187,1090.540,1022.734,1055.762,1015.117,930.672,990.928,1210.056,1225.462,1279.294,1066.018,1034.472,1006.416,946.013,1228.222,1242.411,1056.971,1065.133,1176.778,975.722,960.388,993.486,1032.096,1168.428,1170.580,1287.790,1009.031,1045.676,1008.464,1087.110,1061.912,1014.701,1129.436,1023.520,995.823,1183.822,1190.514,1094.692,1087.659,1042.107
460,1107.251,1195.594,1591.883,1113.988,987.925,998.152,968.807,1090.738,1021.872,1050.642,1010.643,929.077,987.971,1205.016,1221.388,1271.780,1063.258,1034.074,1003.718,946.371,1219.353,1235.725,1056.372,1065.284,1172.857,973.486,959.445,993.000,1029.517,1164.748,1166.235,1280.904,1005.895,1042.657,1007.435,1083.419,1061.250,1013.717,1128.718,1022.192,994.568,1179.372,1184.663,1090.277,1084.794,1034.993
461,1101.065,1189.309,1580.341,1111.401,986.548,997.583,968.411,1085.544,1020.025,1048.292,1012.466,927.698,986.794,1201.859,1220.410,1266.427,1060.792,1033.208,1002.185,946.669,1215.854,1231.785,1056.782,1064.795,1170.084,972.989,960.778,993.070,1029.766,1160.484,1162.249,1275.733,1006.104,1039.412,1005.673,1081.341,1059.959,1013.553,1123.988,1022.401,995.117,1176.152,1179.514,1086.848,1081.658,1032.230
462,1094.907,1183.732,1566.956,1109.284,984.905,995.114,965.962,1076.367,1016.882,1043.972,1009.769,927.170,983.005,1195.904,1210.072,1258.238,1058.267,1030.235,999.976,942.713,1209.523,1222.940,1051.086,1061.640,1166.000,969.355,957.335,990.748,1026.165,1153.517,1157.041,1265.304,1002.683,1037.204,1002.022,1078.483,1059.006,1011.777,1119.209,1021.822,991.337,1171.975,1172.685,1081.084,1078.795,1028.094
463,1088.202,1182.982,1556.230,1104.750,985.479,995.282,965.399,1068.373,1016.380,1042.554,1006.075,926.887,981.573,1191.632,1207.549,1252.765,1055.921,1030.200,997.875,943.010,1204.603,1218.033,1047.615,1060.276,1161.671,968.368,958.131,990.655,1023.608,1149.719,1152.937,1260.513,999.668,1034.020,1002.119,1074.145,1056.932,1009.958,1116.322,1020.561,991.073,1170.159,1171.935,1093.589,1077.068,1037.032
464,1082.691,1174.288,1545.917,1103.969,984.912,994.397,965.177,1060.748,1015.686,1036.820,1008.062,926.296,981.355,1190.971,1204.156,1246.619,1052.850,1028.335,994.675,942.354,1198.291,1212.500,1046.423,1058.346,1158.855,968.233,957.186,989.692,1021.515,1145.152,1150.965,1254.225,998.444,1030.779,999.864,1071.355,1055.505,1010.627,1112.904,1022.020,990.141,1166.203,1167.774,1099.966,1077.925,1042.011
465,1078.861,1171.083,1534.458,1101.035,984.063,992.820,965.791,1053.705,1013.340,1037.084,1005.008,925.036,981.257,1184.774,1200.541,1239.406,1052.945,1026.358,992.797,943.582,1193.644,1207.032,1045.137,1055.361,1155.854,966.738,957.989,987.369,1021.075,1140.462,1146.446,1244.852,996.513,1028.507,1000.337,1068.290,1055.819,1008.306,1108.211,1020.017,988.276,1161.862,1163.299,1096.293,1072.804,1042.364
466,1076.617,1167.089,1524.082,1097.713,982.520,995.384,964.627,1048.474,1011.338,1035.669,1002.062,926.625,978.660,1180.205,1199.776,1232.242,1049.771,1025.491,990.003,944.744,1186.419,1201.782,1043.148,1054.045,1152.766,964.211,956.132,986.330,1018.792,1136.458,1142.623,1241.848,995.405,1026.858,999.123,1068.604,1053.843,1007.671,1106.504,1020.240,988.666,1158.004,1159.532,1088.390,1087.658,1040.418
467,1072.863,1162.347,1516.134,1096.541,982.646,993.072,966.257,1045.577,1011.678,1031.885,1003.910,924.794,977.429,1178.214,1193.623,1228.436,1047.056,1022.638,989.391,942.059,1183.943,1196.901,1039.543,1051.520,1149.493,964.004,955.743,987.508,1016.541,1131.484,1140.014,1235.463,994.964,1024.913,997.177,1065.409,1051.958,1006.219,1104.349,1020.402,988.484,1157.363,1156.478,1082.120,1105.317,1036.378
468,1068.151,1157.367,1504.802,1094.202,980.669,992.522,965.847,1068.546,1011.271,1032.590,1000.703,924.787,975.159,1173.581,1191.804,1220.158,1046.335,1021.973,987.183,940.272,1175.159,1189.038,1036.626,1049.383,1146.412,962.063,955.663,986.317,1016.126,1127.221,1137.034,1227.951,992.972,1021.992,995.343,1062.222,1050.153,1004.322,1100.559,1018.780,986.367,1149.367,1150.792,1075.178,1105.263,1031.812
469,1064.819,1155.871,1494.889,1093.835,982.696,992.881,967.148,1077.617,1013.010,1028.700,998.062,922.460,974.920,1171.700,1187.956,1216.155,1048.017,1023.022,985.193,940.484,1171.486,1185.858,1035.111,1050.692,1143.470,961.772,954.436,985.558,1016.958,1123.891,1134.508,1226.079,991.086,1020.220,994.811,1061.427,1049.869,1003.412,1098.621,1018.022,986.625,1147.846,1144.918,1069.442,1101.869,1029.543
470,1060.246,1151.791,1485.559,1094.228,981.041,990.931,965.130,1074.571,1009.878,1027.147,996.506,923.329,974.134,1166.625,1186.434,1213.068,1044.119,1020.520,982.831,940.463,1165.234,1181.852,1034.760,1046.085,1140.377,960.288,952.884,988.588,1015.242,1120.551,1130.549,1217.969,990.150,1016.756,993.943,1058.411,1048.132,1001.980,1093.465,1017.540,982.162,1147.061,1139.993,1063.198,1095.341,1028.369
471,1055.543,1149.688,1478.726,1095.761,980.710,993.329,968.363,1106.759,1013.459,1023.790,999.871,922.286,974.496,1162.660,1185.268,1214.696,1046.626,1019.309,980.227,940.301,1164.488,1178.139,1031.825,1045.235,1138.555,959.980,953.413,985.419,1013.540,1116.169,1127.382,1214.005,989.398,1015.766,992.880,1057.255,1048.255,1001.548,1092.243,1017.093,983.800,1143.952,1136.881,1059.575,1091.000,1037.973
472,1051.774,1148.072,1469.685,1096.497,981.836,993.123,968.002,1112.074,1011.527,1025.531,997.006,923.097,972.099,1161.505,1181.050,1213.403,1063.646,1019.711,980.603,938.795,1159.138,1174.813,1031.831,1044.534,1136.114,959.173,953.592,987.603,1012.822,1114.070,1125.581,1209.196,986.448,1014.449,992.307,1054.347,1046.838,1002.563,1088.717,1016.854,984.180,1141.308,1135.111,1058.213,1088.403,1037.885
473,1046.836,1147.340,1463.614,1099.076,981.664,992.066,967.573,1104.031,1010.977,1023.028,997.295,922.941,970.984,1158.115,1177.751,1211.297,1074.115,1019.902,980.670,941.165,1154.820,1169.514,1029.090,1042.461,1133.700,959.077,952.217,985.241,1012.844,1108.959,1125.970,1204.136,984.758,1010.353,991.169,1052.526,1046.300,1003.183,1087.501,1017.602,982.979,1141.388,1130.480,1052.705,1083.869,1035.534
474,1043.199,1141.492,1452.589,1099.908,979.166,992.737,966.104,1090.867,1008.861,1019.172,993.569,922.737,970.658,1154.086,1175.864,1205.604,1074.842,1017.909,976.653,938.253,1151.354,1166.327,1026.477,1041.438,1130.518,958.836,953.420,992.525,1013.355,1107.105,1121.676,1197.101,984.117,1009.934,991.222,1051.308,1044.249,1001.878,1082.638,1016.298,982.166,1135.321,1131.184,1053.829,1077.124,1032.174
475,1040.228,1141.066,1444.129,1098.325,979.580,991.388,966.593,1078.669,1008.761,1018.553,992.031,920.287,968.681,1150.936,1172.402,1200.422,1071.096,1016.609,976.546,936.896,1143.927,1161.271,1028.156,1040.887,1128.380,958.536,952.249,990.631,1013.031,1102.888,1119.571,1193.775,982.646,1008.522,989.518,1049.310,1043.139,1001.762,1081.603,1015.641,980.499,1136.195,1129.612,1051.222,1074.992,1027.101
476,1036.973,1138.604,1438.046,1099.923,980.998,991.624,963.879,1069.199,1007.995,1020.316,990.013,919.772,968.398,1148.966,1173.596,1195.622,1067.073,1014.713,976.175,939.165,1142.532,1157.479,1024.409,1039.274,1125.593,958.303,953.828,985.985,1011.073,1098.832,1117.394,1189.445,981.779,1006.265,988.467,1045.625,1041.645,999.984,1079.739,1016.659,979.814,1134.127,1128.552,1050.707,1070.855,1024.277
477,1032.446,1137.125,1428.801,1100.102,979.150,990.565,965.510,1058.103,1003.902,1016.242,989.264,921.281,966.068,1144.070,1167.493,1190.324,1062.115,1012.411,972.295,936.771,1135.837,1150.379,1023.136,1036.159,1121.299,955.809,950.975,984.571,1008.740,1092.656,1113.957,1182.846,979.997,1003.776,987.566,1044.929,1039.184,999.915,1076.457,1014.558,977.440,1131.552,1124.820,1049.442,1065.443,1018.162
478,1028.846,1131.765,1421.908,1099.324,978.434,990.015,963.962,1051.195,1003.390,1015.828,986.566,920.172,965.361,1142.445,1165.272,1184.081,1060.444,1011.096,977.337,937.744,1128.710,1147.917,1019.297,1036.006,1119.071,953.570,950.831,986.557,1006.058,1089.833,1111.985,1178.327,978.902,1002.257,985.978,1043.161,1038.059,1000.178,1076.029,1015.357,977.813,1127.908,1121.093,1048.449,1062.993,1014.801
479,1026.739,1127.277,1412.756,1096.255,977.940,988.865,963.814,1046.675,1004.349,1013.388,986.463,923.158,962.388,1139.732,1162.469,1178.797,1057.453,1010.156,981.144,937.228,1125.875,1141.813,1018.520,1034.718,1117.266,954.267,949.794,986.074,1005.290,1088.085,1108.757,1173.253,978.820,1001.913,984.810,1040.593,1037.177,997.558,1073.112,1014.882,978.520,1126.094,1117.934,1045.979,1059.340,1011.773
480,1023.668,1128.415,1405.592,1094.534,977.950,988.172,962.070,1042.907,1002.563,1013.077,985.724,921.754,962.480,1140.120,1160.703,1175.207,1053.133,1010.064,981.153,936.562,1124.688,1140.650,1018.417,1032.580,1115.195,954.242,949.985,984.610,1003.320,1085.415,1108.395,1168.854,975.849,998.733,983.849,1039.742,1037.828,998.545,1068.424,1014.872,978.835,1123.888,1117.103,1043.982,1057.355,1006.469
481,1023.926,1125.507,1400.884,1092.990,978.479,988.119,963.461,1037.281,1000.355,1010.962,984.365,920.907,961.823,1137.453,1159.788,1172.220,1055.005,1008.080,979.992,938.412,1120.928,1137.049,1017.331,1034.443,1113.199,953.569,951.533,986.015,1001.556,1083.782,1105.593,1166.240,975.875,998.984,985.137,1038.628,1036.973,997.333,1067.329,1014.040,978.231,1121.544,1114.605,1039.684,1054.573,1003.199
482,1019.795,1120.737,1392.464,1090.516,977.290,987.592,962.427,1040.378,1001.375,1010.471,983.982,920.695,962.272,1133.400,1155.721,1167.397,1052.764,1007.478,979.857,938.326,1118.131,1131.153,1016.625,1032.548,1111.518,952.057,949.615,986.083,1001.044,1080.381,1102.221,1161.177,974.361,996.628,983.545,1036.113,1034.962,997.974,1066.108,1012.805,975.855,1117.866,1113.633,1037.796,1050.101,1000.905
483,1015.557,1120.280,1385.534,1090.327,976.437,987.036,964.145,1066.727,1000.863,1008.307,983.529,921.699,960.558,1130.492,1155.222,1162.534,1048.692,1005.971,976.885,936.672,1113.985,1128.256,1015.181,1029.862,1108.415,951.643,949.929,985.321,999.970,1074.930,1099.829,1153.591,974.544,995.102,982.854,1036.831,1033.609,997.101,1063.213,1013.757,975.865,1120.254,1110.865,1035.686,1048.861,997.049
484,1016.335,1117.129,1377.209,1088.751,978.096,986.789,962.304,1067.846,999.783,1008.041,980.765,919.376,959.367,1127.989,1152.856,1155.687,1044.739,1003.675,974.845,935.895,1110.442,1123.179,1012.996,1029.828,1105.521,951.444,949.424,983.707,996.054,1076.180,1098.453,1149.343,972.967,993.742,982.262,1034.166,1032.952,996.492,1061.763,1010.502,976.319,1114.455,1107.963,1031.159,1045.062,995.493
485,1013.755,1118.526,1373.719,1088.538,977.472,986.749,962.816,1063.396,1000.369,1006.638,980.251,919.167,959.208,1127.459,1152.457,1153.030,1045.959,1004.729,976.531,936.855,1107.558,1123.029,1012.787,1030.763,1104.359,949.825,947.292,985.744,996.385,1072.096,1097.544,1146.319,971.967,994.541,980.159,1034.168,1033.367,996.120,1060.334,1011.432,975.867,1112.649,1107.621,1029.935,1044.736,992.372
486,1012.054,1112.216,1366.685,1086.186,975.991,984.892,961.284,1053.315,997.507,1005.101,979.961,919.219,955.809,1124.848,1150.538,1151.065,1045.111,1001.739,970.903,935.366,1102.551,1118.420,1011.802,1029.145,1103.182,950.143,948.459,984.731,997.661,1069.118,1095.005,1140.989,970.485,990.930,980.740,1031.428,1032.182,994.660,1058.231,1012.700,974.951,1110.887,1104.096,1025.269,1041.677,989.545
487,1009.717,1112.466,1360.669,1085.041,976.312,987.287,963.580,1045.021,998.361,1004.673,978.156,918.149,956.124,1123.444,1145.637,1147.980,1040.927,1002.119,970.475,934.123,1099.408,1114.029,1010.896,1027.408,1099.875,950.018,947.631,983.384,995.594,1067.245,1092.118,1136.815,970.846,990.459,979.239,1031.802,1031.334,995.563,1056.510,1011.169,973.359,1107.399,1100.584,1019.825,1037.210,987.496
488,1004.956,1109.472,1353.555,1084.147,975.521,985.653,963.016,1039.265,996.634,1003.971,980.512,917.574,955.585,1122.375,1145.121,1146.084,1039.007,1001.775,969.839,936.105,1096.086,1110.638,1009.713,1027.076,1097.168,948.897,946.581,981.158,995.243,1064.392,1091.115,1134.042,969.179,988.172,979.546,1030.227,1030.901,996.166,1055.170,1011.181,972.682,1106.994,1098.185,1020.338,1035.649,989.557
489,1001.350,1105.411,1348.988,1080.753,974.626,985.393,962.586,1035.802,996.610,1001.443,979.607,917.071,956.167,1120.955,1143.326,1141.282,1036.363,1001.356,966.245,934.800,1096.469,1110.762,1008.668,1025.747,1096.430,947.362,946.921,984.174,996.286,1062.287,1089.965,1130.888,969.882,987.559,978.982,1029.579,1029.615,995.118,1055.403,1011.582,972.479,1104.633,1102.779,1035.992,1035.230,999.109
490,999.833,1106.869,1341.423,1079.066,974.748,987.114,962.237,1032.856,995.579,1002.413,977.378,917.696,953.132,1119.761,1141.391,1139.674,1035.064,999.055,965.808,937.233,1092.835,1108.053,1009.432,1027.967,1095.577,948.734,947.237,983.922,994.308,1060.411,1087.591,1127.734,967.332,986.676,979.608,1028.098,1029.707,995.426,1052.746,1012.080,970.894,1102.490,1102.539,1048.605,1035.303,1000.924
491,996.728,1102.524,1335.468,1077.268,974.099,984.713,960.714,1027.895,995.032,1002.726,976.487,916.195,953.389,1115.729,1137.808,1135.366,1031.795,999.534,964.776,935.753,1089.030,1103.944,1008.188,1024.550,1093.216,947.793,947.540,984.210,992.833,1056.926,1084.270,1123.059,965.557,985.623,977.925,1026.205,1028.365,995.230,1051.881,1011.502,971.426,1100.164,1098.478,1048.011,1031.918,997.417
492,994.720,1101.409,1331.787,1074.921,974.209,985.653,961.474,1022.341,995.096,1001.710,974.563,918.178,953.835,1116.210,1137.667,1133.830,1030.896,998.939,964.377,934.885,1087.873,1102.854,1008.194,1026.836,1092.728,948.059,946.022,983.057,993.886,1055.317,1083.295,1120.384,965.984,986.149,977.985,1027.543,1028.433,994.284,1049.481,1011.695,972.126,1097.195,1094.797,1043.049,1033.208,996.043
493,993.723,1097.770,1327.140,1072.670,972.442,984.921,961.049,1021.335,992.600,999.835,973.063,918.284,951.255,1114.677,1137.177,1127.531,1028.953,997.283,962.268,933.254,1083.193,1097.918,1003.188,1022.927,1090.211,946.077,945.753,981.937,992.217,1054.843,1080.589,1116.564,964.398,984.028,976.680,1024.397,1026.851,993.944,1048.415,1010.407,972.257,1094.399,1092.887,1039.044,1028.278,992.564
494,996.156,1096.065,1320.057,1070.186,973.726,984.656,961.688,1018.769,993.678,1001.863,977.236,918.402,952.712,1111.716,1134.788,1126.211,1028.071,996.821,963.318,936.721,1081.989,1097.260,1004.652,1020.014,1089.245,945.417,946.394,980.291,992.956,1052.927,1078.936,1115.280,964.756,983.432,976.470,1025.303,1026.765,993.621,1047.027,1010.671,972.351,1093.391,1091.064,1035.650,1028.458,988.726
495,993.037,1097.320,1316.119,1067.919,972.782,982.072,959.911,1016.393,992.704,999.188,973.379,917.805,951.736,1107.989,1132.965,1124.251,1026.888,995.920,970.329,934.075,1079.924,1094.906,1003.531,1022.016,1086.380,946.268,944.705,981.301,991.486,1050.188,1078.008,1111.058,963.539,981.583,974.611,1024.224,1024.711,993.076,1046.156,1009.641,970.985,1089.491,1086.524,1030.617,1025.509,986.592
496,989.447,1093.438,1310.118,1066.588,973.782,983.661,961.711,1013.164,992.859,999.770,972.491,915.310,951.029,1108.890,1132.350,1121.821,1024.044,996.371,971.458,934.726,1076.423,1093.000,1002.313,1020.559,1085.746,944.887,944.762,980.863,990.236,1049.896,1077.416,1108.578,962.430,981.499,975.118,1022.391,1024.483,991.195,1045.225,1011.488,970.378,1087.838,1085.702,1027.737,1024.482,983.663
497,986.948,1091.995,1307.228,1064.693,972.480,983.906,961.601,1011.538,991.566,996.958,972.538,917.060,951.246,1109.260,1131.160,1120.931,1024.168,993.821,969.572,935.342,1075.455,1091.242,1004.685,1019.117,1084.817,945.220,944.525,981.362,987.883,1047.404,1075.119,1105.243,963.796,978.665,975.078,1022.291,1023.743,990.678,1043.188,1011.124,969.596,1083.006,1083.886,1022.220,1022.752,981.897
498,985.604,1093.377,1302.119,1062.087,972.218,982.302,959.933,1011.203,990.424,997.503,971.553,916.649,949.575,1107.693,1128.790,1119.236,1024.066,994.930,970.079,935.440,1072.928,1088.223,1002.089,1020.842,1083.117,945.101,945.005,981.330,988.463,1047.755,1073.747,1102.349,963.474,978.177,973.950,1019.577,1023.647,989.132,1042.078,1008.810,969.712,1083.582,1080.330,1018.070,1019.331,979.478
499,986.312,1089.458,1296.590,1060.910,972.796,984.217,961.092,1008.321,990.740,998.237,971.410,914.681,947.910,1106.160,1128.019,1118.931,1037.505,994.603,967.634,933.635,1070.834,1085.807,1002.320,1019.332,1081.664,942.869,943.747,980.575,989.491,1044.736,1072.664,1099.408,962.469,978.389,974.658,1019.224,1023.145,990.535,1039.604,1008.587,970.118,1081.244,1079.964,1014.097,1019.036,977.996
500,983.328,1090.000,1293.753,1059.410,972.798,984.551,962.797,1006.487,991.382,997.479,972.536,915.888,947.539,1106.386,1126.812,1115.130,1053.955,996.197,967.080,935.365,1069.514,1084.999,1001.339,1019.350,1080.502,944.464,944.496,981.132,988.971,1044.744,1070.635,1096.862,962.153,977.439,973.838,1018.043,1022.822,989.315,1038.852,1008.495,969.289,1080.091,1075.823,1012.665,1018.739,974.587
501,984.742,1089.314,1288.757,1059.142,972.651,982.673,961.535,1004.733,991.448,994.781,971.540,915.220,948.068,1105.730,1126.868,1112.443,1056.096,995.424,964.551,934.475,1065.710,1081.995,999.728,1017.439,1079.057,943.477,945.528,982.492,989.120,1042.859,1070.231,1097.106,961.591,976.253,974.534,1019.079,1022.216,990.483,1038.443,1009.197,971.283,1080.031,1075.632,1009.245,1017.480,975.490
502,981.060,1087.045,1285.407,1057.724,972.650,984.078,961.052,1003.788,989.341,995.110,970.680,914.387,949.536,1104.509,1123.554,1109.884,1055.476,995.045,965.490,933.007,1065.578,1081.148,1001.432,1017.664,1079.298,943.080,945.667,983.301,990.043,1042.318,1068.654,1095.465,960.914,975.695,972.982,1018.444,1021.739,989.709,1037.944,1008.241,969.671,1078.127,1073.505,1007.574,1015.207,973.041
503,979.071,1088.033,1280.684,1056.409,971.921,984.381,962.378,1001.601,988.035,992.372,968.953,915.880,947.886,1100.300,1122.051,1107.467,1049.231,992.316,961.350,932.620,1064.792,1078.869,1000.492,1018.517,1077.671,942.806,945.068,983.566,988.496,1042.002,1068.086,1090.712,959.822,973.933,973.830,1015.667,1021.766,989.666,1036.137,1009.822,969.584,1075.672,1073.940,1002.361,1015.771,970.233
504,977.376,1085.416,1277.696,1055.379,972.573,983.255,960.456,1002.904,987.136,994.267,971.696,915.229,946.470,1101.866,1121.911,1104.303,1044.513,992.033,961.595,932.027,1059.915,1078.483,1000.676,1013.634,1074.832,944.071,944.729,982.577,989.144,1040.312,1067.012,1089.171,958.982,974.118,972.733,1014.769,1019.451,988.885,1035.171,1009.133,968.860,1072.247,1070.110,1001.033,1012.384,970.994
505,976.152,1085.229,1273.535,1057.465,973.255,984.244,960.627,1000.715,988.427,995.142,971.852,916.466,946.492,1102.021,1117.838,1103.660,1042.361,990.680,960.293,932.315,1060.843,1074.829,999.146,1016.255,1074.567,943.718,945.964,985.239,988.090,1038.878,1064.034,1088.217,960.312,973.200,972.606,1016.130,1020.245,988.279,1037.282,1010.599,969.884,1071.251,1069.811,1001.833,1012.759,968.874
506,976.904,1084.756,1270.061,1056.015,973.033,983.476,961.120,998.412,986.446,993.168,970.138,915.858,944.444,1100.880,1118.645,1100.760,1038.711,990.592,958.459,934.536,1057.155,1074.464,999.238,1014.396,1071.598,943.189,945.298,981.249,987.728,1038.377,1062.244,1083.915,958.326,972.370,972.352,1014.168,1019.923,988.132,1034.070,1008.383,967.123,1068.385,1066.902,997.849,1010.483,966.611
507,974.977,1078.572,1264.366,1055.541,971.752,983.012,958.208,997.604,985.753,991.941,968.101,914.013,944.522,1098.236,1116.274,1098.554,1035.032,988.748,956.557,932.058,1054.044,1071.409,997.891,1013.515,1070.568,941.672,943.761,983.043,986.917,1035.442,1060.659,1082.260,957.924,972.633,971.759,1013.845,1017.845,986.386,1033.653,1007.433,968.233,1069.505,1067.333,995.667,1009.415,964.979
508,973.859,1081.407,1260.576,1054.350,971.790,981.532,959.310,997.150,983.895,990.640,967.923,913.806,943.555,1097.882,1113.657,1096.228,1033.839,987.609,957.063,933.100,1051.706,1069.472,999.784,1013.370,1069.879,941.941,943.348,982.430,985.625,1034.460,1059.837,1076.643,956.026,971.899,971.019,1013.536,1017.387,989.453,1032.642,1009.341,966.270,1066.974,1064.166,995.862,1009.361,964.086
509,974.477,1080.509,1256.682,1052.743,971.749,982.624,958.101,998.059,984.115,990.655,965.915,913.977,943.080,1094.920,1113.236,1093.923,1029.545,987.140,956.939,932.429,1052.725,1067.558,997.547,1013.362,1069.190,942.960,942.969,983.096,986.867,1034.564,1059.616,1077.693,957.001,972.121,970.280,1013.903,1016.614,987.527,1031.238,1009.568,966.733,1065.132,1064.985,996.063,1009.481,961.905
