 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
133,937.043,1050.538,1092.792,1001.135,963.091,972.890,957.485,975.990,956.353,966.576,925.953,901.770,902.818,1037.156,1056.042,1004.952,969.093,957.519,929.529,904.631,981.599,989.010,976.233,982.291,1006.252,929.206,944.297,983.714,963.393,980.553,991.306,977.003,935.331,944.559,955.649,990.053,979.127,973.631,991.366,1006.204,956.778,973.094,1000.794,943.014,955.703,931.041
134,935.575,1051.830,1093.515,1001.067,963.695,973.688,957.935,976.106,956.503,968.125,926.199,903.099,904.608,1037.025,1057.160,1005.796,968.675,959.384,930.944,906.096,984.043,987.680,977.210,984.924,1006.703,928.494,943.115,985.119,962.264,980.750,991.710,978.459,934.722,944.797,955.266,991.476,978.283,973.907,992.458,1006.363,957.276,974.163,1002.315,945.262,956.516,930.938
135,936.322,1050.405,1092.338,1002.372,963.769,972.939,957.491,976.266,956.394,970.654,925.374,902.073,905.900,1037.695,1056.133,1004.035,967.778,956.403,929.544,907.030,982.798,986.726,976.645,983.238,1006.898,928.931,942.721,984.944,963.188,980.542,991.940,979.406,935.328,944.254,955.648,988.988,978.434,974.200,992.118,1006.164,957.876,974.511,1000.708,944.145,955.837,931.522
136,934.178,1049.697,1092.607,1001.626,963.621,973.174,954.657,975.563,956.102,969.513,928.470,901.382,903.825,1036.220,1054.323,1003.880,967.666,957.309,930.489,906.948,983.717,988.097,977.636,983.770,1008.282,928.970,943.456,984.503,962.070,980.331,991.100,978.893,935.233,944.232,954.912,989.843,978.537,973.539,991.283,1006.014,957.473,974.540,1000.262,943.217,955.791,931.033
137,933.166,1048.417,1091.268,1001.006,963.097,972.253,958.942,977.288,957.710,968.897,926.692,902.139,904.170,1035.874,1056.846,1003.600,965.706,957.074,931.123,907.543,981.730,988.707,976.317,982.021,1006.651,926.526,941.481,985.481,962.598,980.619,991.020,979.064,934.706,944.012,955.481,990.937,979.053,974.065,992.458,1006.789,956.796,974.402,1001.316,944.857,955.569,929.861
138,933.583,1047.460,1092.516,1002.310,963.214,973.321,955.877,976.015,958.417,968.471,924.929,901.888,904.438,1035.853,1057.333,1003.440,966.918,956.950,930.701,906.760,983.597,989.852,976.951,984.055,1007.003,928.733,942.305,985.818,961.838,980.246,991.145,978.975,936.969,944.328,954.460,990.019,979.378,975.854,991.678,1005.862,958.796,974.657,1001.282,943.351,956.792,930.856
139,936.627,1047.337,1090.616,1002.851,964.095,972.777,957.686,976.130,956.760,967.388,926.905,902.806,904.800,1036.747,1055.841,1005.006,966.346,956.354,930.689,906.177,981.691,987.161,977.501,984.351,1008.332,930.628,943.929,983.811,960.417,980.804,991.211,978.566,936.105,944.341,955.550,990.251,978.033,974.914,992.133,1007.647,957.254,975.160,1000.601,944.197,956.555,931.999
140,936.521,1048.389,1090.449,1002.218,962.547,973.587,956.931,975.382,956.207,968.203,925.190,902.084,904.054,1036.278,1057.170,1004.039,966.923,956.784,931.395,905.890,980.087,987.832,974.337,983.236,1007.269,930.062,942.030,985.443,961.166,980.374,992.396,980.309,934.614,944.877,954.558,991.157,978.211,973.707,993.234,1006.984,954.985,972.205,1000.841,943.679,956.419,931.457
141,934.910,1046.530,1089.917,1001.066,962.741,972.775,956.793,975.633,956.744,969.630,925.223,901.054,903.721,1036.166,1055.672,1003.788,965.253,957.578,930.766,905.978,980.853,987.405,976.662,984.392,1006.401,928.287,941.393,984.584,959.905,980.026,991.511,978.954,934.380,945.995,955.545,991.729,976.763,974.374,992.300,1006.182,956.672,973.911,1000.884,942.903,955.351,929.639
142,933.784,1044.607,1090.262,1001.921,963.290,973.750,957.999,975.330,956.693,968.409,926.431,901.552,902.878,1035.895,1059.256,1004.683,964.394,957.143,931.286,906.489,981.096,987.443,977.460,983.518,1008.037,929.155,942.273,985.061,959.768,980.677,990.337,977.183,934.927,944.271,954.394,992.078,977.263,974.610,991.809,1006.553,957.604,971.486,1001.161,944.533,956.105,931.586
143,931.445,1047.028,1089.536,1000.133,962.349,973.201,955.853,976.492,956.468,967.940,925.024,902.693,904.437,1036.658,1056.997,1003.877,965.049,958.117,929.824,906.921,981.303,987.081,975.372,982.972,1006.083,928.789,942.841,986.169,959.932,978.777,990.812,980.863,934.815,944.721,954.932,989.405,977.109,976.037,993.240,1004.944,955.376,975.563,1000.969,941.564,955.231,929.692
144,931.806,1047.910,1088.888,1000.710,962.573,972.272,958.402,975.926,957.441,970.188,926.187,901.868,904.339,1036.328,1056.187,1004.513,964.856,957.275,930.026,906.053,982.548,989.248,977.315,983.599,1007.293,929.493,940.623,987.506,960.486,979.946,990.700,979.581,936.017,944.661,955.335,989.994,978.027,975.288,991.414,1007.402,956.730,974.350,1002.006,942.785,956.145,930.571
145,930.286,1045.645,1090.018,1000.493,962.772,972.350,957.551,975.961,956.383,968.911,925.915,902.874,904.570,1035.976,1056.864,1002.292,965.995,957.568,931.734,907.580,980.701,988.862,977.409,984.189,1007.364,929.328,941.927,985.648,959.787,980.706,991.301,978.031,934.184,945.425,954.697,991.224,978.255,974.987,990.483,1005.426,955.522,974.751,1001.712,943.921,957.060,931.633
146,930.733,1048.107,1090.119,1002.754,963.728,972.466,956.654,976.806,957.012,968.375,925.878,901.697,904.323,1036.666,1058.431,1004.059,964.837,957.230,929.653,907.424,981.870,988.536,976.536,983.947,1008.555,930.615,942.834,984.501,959.989,980.708,990.718,981.053,935.178,944.635,955.052,991.129,977.158,974.724,992.436,1005.110,956.726,974.084,1002.014,944.503,956.881,930.811
147,928.190,1047.718,1087.334,1001.382,962.375,972.026,957.172,975.321,956.411,968.829,925.065,902.878,904.389,1037.514,1056.500,1003.241,963.152,956.001,931.931,905.599,983.979,988.750,977.060,983.954,1007.227,930.194,941.446,984.466,959.469,980.109,990.257,979.786,935.830,944.672,955.026,990.741,977.542,974.084,992.282,1006.252,954.768,973.296,1001.752,943.289,957.595,930.873
148,929.364,1047.920,1088.237,1001.014,963.513,973.509,958.159,975.942,956.320,969.405,925.363,901.611,904.252,1036.039,1058.873,1004.239,964.368,958.175,929.334,904.934,983.353,988.714,975.190,984.566,1006.152,929.665,939.328,982.560,959.276,979.605,990.534,981.119,933.493,941.850,955.490,990.350,976.623,974.992,991.888,1005.543,955.626,973.518,1000.800,942.269,957.595,935.419
149,930.758,1047.030,1090.154,1001.042,963.121,973.433,957.664,975.106,955.029,970.038,925.824,902.922,904.261,1037.149,1055.234,1003.655,962.213,956.049,931.435,905.643,982.202,988.434,976.245,983.652,1006.720,929.687,940.214,985.648,961.360,979.612,990.953,977.555,935.531,944.100,954.972,989.785,975.854,972.813,992.098,1006.187,956.600,972.966,1000.624,943.127,956.374,937.525
150,931.771,1048.138,1089.831,1002.210,963.169,973.155,958.456,980.458,958.051,968.868,926.533,901.286,903.843,1037.021,1056.107,1004.003,964.471,956.288,931.226,905.779,982.594,986.543,976.994,982.531,1008.257,931.139,940.678,986.913,960.312,981.052,991.755,981.103,935.158,944.182,956.071,991.469,976.788,973.545,992.010,1006.300,956.289,972.996,1000.917,945.376,956.603,938.180
151,929.345,1045.244,1087.954,1001.495,962.079,972.638,957.761,981.480,957.862,968.298,923.732,901.832,904.665,1036.323,1056.728,1002.802,963.930,957.208,930.885,904.852,981.205,987.813,975.804,983.638,1006.216,930.671,940.193,982.416,956.918,980.291,990.989,977.270,936.322,943.612,954.854,989.960,976.231,974.765,991.713,1005.729,955.533,972.717,1000.844,943.848,956.215,936.614
152,930.103,1046.867,1087.708,1002.438,961.976,971.727,958.589,981.948,957.923,969.592,926.542,902.674,904.780,1035.911,1056.563,1003.158,963.444,957.788,929.658,907.075,984.827,988.673,976.488,984.725,1007.525,929.046,941.036,983.722,961.202,982.493,990.130,979.607,935.524,943.916,954.598,990.580,976.666,973.431,992.284,1006.805,956.843,973.400,1000.702,942.200,956.744,936.046
153,929.569,1046.170,1089.135,1001.825,963.466,973.841,958.854,981.245,958.167,967.337,927.304,901.532,903.174,1036.788,1056.716,1003.803,963.522,957.086,928.531,905.529,980.630,988.768,976.603,983.880,1007.050,931.247,939.756,985.850,959.340,980.463,989.666,977.134,933.543,942.484,955.033,990.541,976.496,974.244,990.842,1005.573,955.267,973.590,1000.969,942.742,956.647,935.524
154,929.419,1045.823,1087.160,1001.519,962.861,972.262,956.970,981.731,957.790,968.733,924.582,901.850,903.255,1036.758,1054.306,1002.666,962.504,957.228,931.900,906.578,981.790,989.362,973.770,984.166,1006.583,929.862,940.591,982.989,958.428,979.829,991.912,978.593,934.421,943.902,954.717,990.083,977.088,973.701,992.163,1005.403,957.099,974.168,1001.400,944.569,956.900,934.748
155,928.910,1047.432,1088.591,1002.781,962.166,973.386,957.888,980.489,957.369,968.170,925.067,903.073,903.367,1037.745,1056.582,1003.748,963.377,957.806,930.943,906.457,982.908,989.883,977.544,984.050,1006.559,929.497,939.564,981.959,958.819,980.077,989.563,977.754,935.443,943.883,954.929,989.789,976.432,973.580,992.320,1005.381,956.981,973.039,1000.552,943.643,956.991,935.314
156,930.576,1046.908,1087.662,1003.897,964.144,973.204,956.247,978.976,958.672,969.161,922.763,902.173,904.385,1037.144,1057.517,1003.966,974.077,958.048,929.035,907.172,983.672,988.716,977.313,984.657,1005.285,928.848,940.186,983.989,961.414,980.459,992.002,977.371,934.275,942.881,955.134,990.054,977.447,974.382,993.022,1007.365,957.549,973.099,1000.685,945.073,955.487,934.886
157,932.669,1045.284,1087.655,1002.480,962.093,974.456,958.609,978.360,956.694,967.923,925.235,902.574,903.946,1037.526,1056.306,1003.130,976.936,957.243,929.326,906.811,982.763,987.292,975.724,984.856,1007.301,928.299,940.661,983.892,959.507,979.376,991.626,980.501,936.359,942.587,954.293,990.525,977.314,973.622,992.767,1008.425,956.489,973.443,1002.612,946.010,956.924,933.651
158,931.765,1047.381,1088.050,1003.208,962.655,972.377,958.764,979.124,957.122,967.862,924.974,901.999,902.864,1037.924,1059.857,1004.672,989.354,957.811,930.436,905.745,982.795,989.050,975.977,983.411,1006.071,929.337,939.095,984.633,958.156,980.287,990.960,981.850,935.193,943.182,953.807,989.920,976.233,974.617,992.179,1005.589,956.156,971.450,999.448,943.816,955.754,934.155
159,931.364,1047.641,1087.025,1001.057,963.265,973.354,957.502,977.710,956.975,969.406,925.077,903.193,904.538,1037.393,1057.298,1005.259,996.505,959.297,930.474,908.466,981.731,987.922,976.383,983.932,1007.215,929.724,939.881,984.850,957.858,980.060,992.037,978.465,935.399,943.279,955.917,990.928,976.754,973.476,991.739,1007.707,956.515,972.123,1001.045,942.692,957.143,933.216
160,932.129,1046.188,1087.030,1002.422,963.120,973.360,957.416,976.810,956.734,970.265,927.898,901.331,905.925,1037.127,1057.888,1004.523,994.862,960.045,931.011,906.458,984.286,987.025,977.982,985.068,1006.306,928.125,939.627,983.139,959.132,980.938,989.940,979.593,933.861,944.338,955.606,990.108,977.575,974.219,991.697,1007.188,957.365,974.756,1002.181,944.763,956.774,933.728
161,931.438,1048.176,1086.265,1002.722,962.377,973.712,956.375,976.281,957.315,969.664,924.451,900.873,904.373,1036.345,1056.694,1003.377,991.577,958.155,929.761,908.422,982.109,989.651,976.948,982.684,1005.737,927.891,940.335,984.336,957.089,979.822,991.338,978.264,933.057,943.795,954.942,990.102,977.644,974.252,991.968,1005.699,956.795,974.222,1000.382,944.070,956.060,931.911
162,932.826,1046.699,1087.527,1002.099,962.313,972.779,956.189,977.338,956.228,969.790,925.235,902.487,904.238,1037.529,1055.591,1003.117,990.014,958.578,930.275,908.181,979.618,990.425,976.762,984.941,1006.130,929.975,940.047,984.224,959.033,979.246,990.884,979.396,934.647,942.721,954.162,990.541,975.802,973.944,992.186,1005.927,955.347,973.643,1001.694,943.450,955.238,933.275
163,934.427,1045.455,1086.590,1001.862,963.566,972.974,957.030,976.639,958.200,969.422,926.534,902.692,904.577,1038.522,1055.840,1002.730,986.978,958.294,930.701,908.143,982.353,988.041,976.912,983.321,1005.870,927.245,940.905,982.885,958.060,979.904,990.551,979.534,933.505,943.931,955.776,990.687,975.259,974.296,991.512,1007.251,957.622,971.477,1000.130,943.438,957.208,931.621
164,933.054,1043.251,1086.297,1002.002,962.367,972.572,956.992,976.233,956.570,968.091,927.532,902.282,905.076,1036.365,1056.554,1004.305,986.240,958.339,929.415,906.398,982.639,989.037,977.709,984.214,1005.956,930.197,939.135,984.646,958.292,980.384,990.473,979.734,934.586,942.671,955.375,990.767,976.458,973.616,991.313,1005.371,956.829,971.181,1001.322,944.996,955.678,932.510
165,932.994,1044.673,1085.422,1002.971,961.626,973.115,957.167,988.016,957.323,968.008,927.299,901.493,904.456,1036.937,1055.984,1003.914,982.448,956.910,929.263,906.513,981.166,987.587,975.589,984.445,1006.785,927.961,939.129,979.456,957.570,980.432,989.238,977.974,933.404,942.585,954.746,989.965,975.559,973.994,991.067,1003.141,956.503,974.350,1001.023,943.936,956.765,931.503
166,932.359,1052.426,1094.316,1003.492,962.957,973.650,958.785,1006.370,959.243,968.156,924.204,903.277,904.245,1038.649,1055.665,1003.047,981.961,957.066,931.171,907.680,983.327,989.239,975.437,985.376,1005.556,929.627,939.038,984.711,959.077,981.235,991.198,979.293,933.596,943.803,954.623,990.290,977.513,974.074,993.171,1006.940,956.749,970.666,1000.610,945.337,957.946,932.063
167,931.973,1058.719,1100.039,1006.177,961.843,973.705,956.883,1007.003,958.487,968.068,926.628,902.945,905.722,1036.345,1058.100,1004.925,980.455,957.745,932.026,906.393,982.983,989.718,976.041,982.742,1006.271,928.710,940.613,985.724,962.665,981.307,992.418,979.674,936.034,943.831,955.132,991.686,976.924,974.248,993.269,1006.275,955.769,973.380,1016.603,945.807,956.912,931.918
168,932.912,1060.083,1099.354,1016.027,961.324,973.277,958.965,1002.323,958.192,968.247,926.344,903.144,905.110,1036.737,1055.105,1002.462,979.398,956.640,933.000,908.813,983.155,988.429,977.101,985.071,1007.713,929.000,937.345,983.167,964.780,980.687,992.135,979.873,935.638,942.307,955.207,991.741,977.315,974.039,993.230,1006.547,955.019,973.039,1020.123,949.911,961.356,933.244
169,932.274,1059.500,1099.815,1020.884,963.944,976.392,960.061,1001.296,958.290,968.841,928.112,901.860,905.976,1039.186,1057.587,1004.058,978.520,958.673,934.602,910.048,984.161,988.724,977.574,985.657,1008.183,929.937,940.121,987.293,966.223,981.803,993.354,980.053,936.882,943.829,956.762,991.439,979.319,975.816,993.041,1007.852,957.722,974.313,1023.024,960.172,971.780,934.298
170,930.461,1056.631,1098.686,1019.477,961.970,974.121,958.833,994.831,957.894,969.885,927.113,902.911,906.053,1038.129,1056.917,1003.674,977.326,958.554,933.271,909.162,981.943,989.617,977.373,984.745,1007.479,929.242,940.854,986.792,963.389,982.487,991.998,978.730,935.509,943.113,956.044,990.878,978.438,974.815,992.447,1007.283,955.805,972.268,1020.482,959.081,972.788,933.262
171,929.280,1056.244,1095.958,1019.280,963.721,973.747,958.609,994.320,959.702,969.249,927.423,901.122,903.640,1038.525,1056.940,1004.032,975.907,957.692,934.410,910.280,981.956,988.910,976.419,986.573,1008.534,929.935,939.936,985.293,963.422,980.116,992.697,980.326,936.343,943.157,955.849,991.678,978.321,974.866,994.052,1006.874,956.328,973.895,1017.635,959.147,971.006,940.551
172,927.410,1055.169,1095.877,1018.410,962.250,974.625,957.829,991.151,957.680,968.300,928.193,901.607,904.628,1037.901,1055.141,1004.532,974.969,957.753,933.404,910.610,982.536,988.774,975.382,983.855,1008.098,930.152,940.096,986.163,962.428,981.032,991.061,978.268,935.292,944.068,955.533,990.823,978.638,974.043,991.705,1006.785,955.857,972.001,1014.040,956.774,969.779,940.711
173,927.898,1050.754,1094.308,1018.036,961.967,974.472,958.487,988.552,958.062,968.651,927.078,902.389,904.472,1037.903,1058.012,1003.046,972.733,958.274,933.217,909.471,985.657,990.656,976.994,984.865,1006.585,929.848,940.641,985.083,962.460,981.832,992.737,979.743,934.882,942.671,955.854,989.969,979.553,974.395,992.325,1005.548,957.124,972.693,1012.966,954.189,968.993,942.037
174,927.480,1051.255,1094.348,1015.447,964.075,973.817,959.802,987.382,958.462,969.610,926.464,902.260,904.062,1039.769,1057.606,1004.323,972.906,958.025,931.829,911.107,983.420,989.739,976.505,982.901,1007.031,929.967,940.031,982.271,962.805,982.300,992.032,979.417,935.240,943.998,956.303,990.091,978.600,975.097,991.953,1005.180,956.770,973.911,1011.732,954.338,968.771,941.592
175,926.767,1050.532,1092.429,1014.786,963.839,974.203,958.375,983.981,957.599,969.266,926.435,901.800,906.232,1037.492,1057.644,1001.861,971.625,957.233,932.113,909.905,981.350,990.082,976.270,985.250,1008.216,929.225,939.909,984.994,961.446,981.515,992.274,979.239,936.547,943.676,955.661,990.812,977.555,974.807,993.881,1008.908,956.825,971.944,1010.808,955.045,967.127,947.712
176,926.111,1050.459,1094.753,1013.897,961.996,974.360,958.350,984.594,959.007,968.220,925.651,902.297,905.851,1038.802,1057.278,1004.620,971.398,958.699,930.621,909.180,983.952,991.389,978.404,984.049,1009.296,928.893,945.263,985.707,960.993,980.314,991.692,980.169,935.924,942.994,956.141,992.404,978.923,975.031,993.799,1005.852,957.206,973.282,1008.533,954.074,966.308,948.276
177,925.750,1052.362,1091.515,1013.332,962.420,972.544,958.370,981.834,958.538,968.806,926.931,901.565,904.667,1034.702,1055.893,1004.890,971.993,956.817,930.427,908.228,984.455,988.703,976.670,983.951,1006.803,929.659,948.681,987.271,964.851,981.418,992.457,980.095,935.320,943.055,956.199,990.225,978.110,974.408,993.871,1003.816,957.064,973.173,1009.120,949.438,965.289,946.989
178,927.099,1047.094,1092.176,1016.626,962.596,974.501,959.685,984.237,959.823,969.640,927.126,901.999,905.824,1037.855,1058.246,1004.438,970.216,958.858,932.690,908.904,984.209,990.301,977.297,983.241,1008.524,931.289,950.601,988.009,964.609,980.364,993.401,979.988,935.007,946.656,957.031,990.233,976.927,974.639,993.893,1007.438,956.351,974.778,1009.844,952.285,965.290,945.994
179,927.340,1047.597,1090.851,1027.032,962.774,975.314,958.004,982.359,957.831,969.014,928.400,901.700,904.935,1039.005,1058.220,1003.906,969.779,958.311,931.020,909.258,982.015,988.151,975.013,984.195,1007.553,929.502,948.576,988.013,965.157,979.955,993.084,978.225,935.061,944.759,956.001,990.921,978.123,974.279,993.069,1007.334,956.340,972.467,1007.304,950.033,962.773,944.009
180,927.430,1048.798,1091.447,1030.705,962.336,974.580,958.197,991.591,959.591,969.859,926.842,901.468,905.509,1039.187,1057.340,1004.223,970.235,958.356,931.771,908.567,983.785,990.082,977.141,986.131,1007.152,930.313,948.177,984.618,964.834,981.431,993.852,977.571,935.080,943.569,955.549,991.546,978.686,974.234,992.982,1007.167,957.108,971.677,1005.503,949.164,964.221,942.950
181,927.382,1048.643,1091.293,1029.309,962.452,973.848,959.796,993.999,959.979,968.901,927.494,900.766,905.272,1037.376,1057.186,1003.609,969.279,958.286,931.712,906.882,983.159,989.008,976.080,985.668,1006.791,929.105,947.515,988.475,963.665,980.433,991.889,979.195,936.849,943.135,955.316,990.100,977.393,974.072,992.422,1006.554,956.478,973.623,1006.031,948.383,963.431,941.421
182,926.702,1047.185,1091.489,1028.842,962.642,974.077,960.100,992.228,958.950,968.409,924.345,902.884,905.036,1037.918,1056.815,1004.655,967.285,958.824,931.987,908.054,982.771,990.023,976.532,982.942,1007.860,930.083,947.373,986.319,963.335,979.399,993.029,978.600,936.198,945.743,956.059,990.230,978.076,974.054,993.473,1005.461,955.897,972.601,1006.375,947.459,962.664,941.177
183,927.378,1048.224,1090.166,1027.622,962.693,974.046,958.688,990.003,959.009,968.956,928.325,902.132,904.002,1037.152,1054.928,1002.492,968.569,957.020,931.809,907.658,983.924,989.482,975.125,984.528,1005.655,930.469,945.003,983.108,962.875,982.198,992.372,978.933,935.412,941.601,953.959,991.045,977.241,973.565,993.728,1006.288,956.060,973.503,1003.790,946.587,962.129,941.131
184,928.128,1047.902,1089.982,1025.289,961.694,971.984,957.177,987.178,957.666,969.390,926.335,902.019,904.586,1036.776,1055.162,1002.576,968.020,958.150,931.687,906.039,984.183,988.747,976.656,983.686,1007.329,928.422,944.474,985.406,961.819,978.730,991.024,976.965,934.259,943.379,955.400,990.570,976.771,973.280,992.124,1006.394,956.236,972.255,1003.679,946.507,960.799,939.933
185,931.757,1044.589,1088.896,1023.468,963.790,975.405,957.491,986.308,958.058,969.186,926.418,902.056,904.629,1038.474,1055.705,1002.851,965.547,958.688,931.374,906.322,983.264,988.111,975.395,983.133,1006.380,927.444,942.902,983.670,960.256,980.303,992.066,977.849,936.587,941.556,954.896,991.047,978.283,971.994,991.637,1006.095,956.515,972.342,1003.003,946.934,960.614,937.381
186,932.433,1046.708,1089.547,1021.090,962.523,975.250,958.294,985.423,958.736,969.273,926.769,901.427,905.574,1037.223,1056.289,1004.436,966.482,957.679,932.896,907.796,984.167,988.599,976.120,982.852,1007.865,928.891,944.684,985.555,961.493,980.280,992.225,978.282,936.441,942.292,955.475,990.989,977.882,974.524,992.947,1006.569,956.778,974.195,1005.021,948.859,961.983,937.150
187,933.524,1045.855,1090.338,1019.178,962.654,975.579,957.427,983.339,958.814,970.220,926.047,901.513,904.434,1038.145,1057.131,1003.337,966.307,956.631,931.195,908.162,981.370,987.881,976.353,983.856,1007.598,929.178,943.669,984.419,960.594,978.825,991.789,979.819,935.992,943.821,955.940,989.363,976.906,972.914,992.291,1006.701,955.990,971.813,1003.977,946.086,960.818,938.622
188,931.493,1046.645,1087.151,1018.852,964.083,972.759,955.912,982.315,957.902,969.042,926.808,899.738,904.500,1035.554,1056.537,1003.754,963.568,956.692,930.910,907.544,981.332,988.235,975.060,982.084,1006.662,928.209,942.564,987.015,958.607,979.299,990.596,977.521,935.122,942.605,955.680,989.462,977.246,972.964,993.719,1006.693,958.203,971.996,1003.873,946.021,958.833,937.175
189,931.940,1048.298,1088.761,1017.494,961.927,973.541,955.556,981.672,958.056,968.922,925.537,901.770,906.064,1037.396,1055.950,1002.343,963.631,956.783,930.966,906.099,984.382,989.534,977.657,983.942,1006.191,928.703,941.954,983.839,961.649,980.608,991.740,976.603,935.431,943.353,954.784,991.484,978.120,975.393,991.691,1006.419,956.358,972.311,1004.348,946.289,959.663,936.345
190,931.459,1048.458,1089.311,1016.821,962.441,974.669,957.505,980.587,956.898,969.989,928.352,902.857,904.932,1038.623,1056.804,1004.387,964.610,957.076,931.711,907.172,983.215,990.000,975.804,984.394,1006.905,928.995,941.577,983.466,960.931,979.172,991.362,977.902,933.865,944.066,954.916,989.780,977.544,974.936,992.796,1006.842,955.857,972.484,1003.632,945.314,959.894,935.127
191,929.989,1044.616,1087.653,1015.300,962.235,973.133,957.378,979.713,956.666,969.064,925.657,901.775,904.393,1035.455,1053.972,1005.528,964.024,958.220,930.697,907.079,985.103,989.190,976.729,983.329,1007.094,929.511,941.760,985.197,960.194,980.570,991.236,976.230,935.354,941.726,955.345,991.013,978.071,973.155,991.773,1005.056,957.366,973.700,1005.456,945.606,959.056,935.615
192,929.777,1044.410,1087.059,1015.180,962.218,974.604,958.449,980.557,957.409,969.108,926.645,902.340,904.842,1036.577,1054.365,1003.799,963.218,956.608,931.402,904.911,984.872,988.346,978.023,984.843,1006.362,928.862,941.199,982.124,958.202,979.084,990.765,978.569,934.705,944.022,954.551,989.824,977.397,973.649,993.352,1005.744,956.994,971.667,1001.650,946.556,959.321,934.490
193,930.048,1044.238,1088.227,1012.407,962.616,972.561,956.997,978.966,958.345,968.761,927.286,902.741,904.659,1037.012,1055.749,1003.715,961.578,956.624,929.901,907.002,982.273,988.581,978.015,983.422,1007.056,929.465,941.581,984.028,960.359,978.672,991.012,979.016,934.559,942.702,955.328,989.747,977.264,973.566,992.009,1005.177,956.339,971.319,1002.068,945.995,960.246,934.559
194,934.253,1045.933,1087.158,1013.395,962.852,974.168,958.012,979.270,957.324,967.997,927.285,903.456,904.430,1035.646,1053.716,1002.531,963.064,956.866,929.001,906.168,982.464,989.670,975.532,983.294,1006.694,929.006,940.607,982.720,959.195,980.676,991.820,977.464,935.538,944.515,955.484,990.334,977.630,973.183,992.434,1005.653,956.944,972.044,1003.459,945.924,958.780,934.634
195,931.514,1045.031,1087.866,1012.376,962.146,973.868,957.367,979.170,955.941,969.196,925.521,903.544,904.978,1037.108,1054.413,1003.587,961.106,956.211,929.630,906.309,982.918,988.441,978.014,982.860,1006.376,928.232,939.634,982.770,959.727,977.648,990.051,977.559,935.283,943.647,954.718,990.300,975.198,973.156,990.136,1004.946,957.703,972.941,1002.223,944.727,959.206,934.426
196,930.505,1043.276,1088.486,1011.149,962.419,973.537,957.894,977.285,958.012,968.466,925.875,902.637,904.859,1037.078,1054.515,1003.827,961.333,957.640,931.264,907.547,983.742,989.081,976.000,982.017,1004.982,927.389,941.022,982.831,959.433,978.502,991.142,975.336,933.621,942.906,953.578,989.124,976.737,973.365,993.276,1005.946,957.063,972.723,1002.267,945.401,958.434,934.727
197,930.865,1046.763,1086.489,1011.460,961.687,972.694,956.148,978.424,958.086,969.760,925.533,902.475,906.526,1037.635,1054.904,1002.471,961.076,957.314,930.944,905.987,982.583,990.377,977.822,983.440,1006.225,927.705,938.352,985.597,958.484,978.835,992.435,976.800,934.967,941.851,954.468,990.237,977.083,972.543,991.737,1004.893,956.656,972.066,1003.188,945.059,958.140,934.401
198,931.772,1045.256,1087.065,1010.617,961.031,971.621,955.998,976.428,956.528,967.099,924.059,901.913,905.560,1037.288,1056.138,1003.519,960.774,956.841,928.705,906.168,981.771,986.604,977.018,980.976,1005.626,929.531,938.224,985.685,959.798,980.609,990.250,976.234,934.298,943.404,954.183,990.214,975.874,973.110,991.728,1005.145,957.220,970.929,1002.822,945.865,958.515,932.785
199,931.559,1047.012,1086.395,1009.814,962.394,973.769,956.332,978.932,957.479,969.524,924.094,903.281,903.174,1036.252,1055.670,1004.233,961.476,956.199,929.758,905.227,982.646,989.416,976.362,982.384,1005.938,928.310,939.404,982.499,958.311,980.254,990.418,977.424,934.814,942.934,954.813,990.338,976.848,974.927,992.201,1006.940,956.517,970.804,1002.319,944.504,958.367,933.847
200,932.258,1046.982,1088.342,1008.678,962.511,971.565,958.004,978.965,956.578,968.147,926.024,902.460,904.171,1036.226,1054.838,1002.896,962.376,956.253,931.122,906.490,982.670,988.596,976.793,982.511,1005.545,928.819,939.829,984.686,958.406,981.852,989.674,976.240,932.318,942.578,954.622,989.402,976.901,974.281,991.133,1006.085,956.836,970.891,1003.329,944.836,958.398,932.003
201,929.354,1046.390,1087.314,1010.871,962.521,973.505,957.966,977.208,957.426,968.791,925.291,902.379,905.879,1038.452,1054.937,1003.906,961.392,955.640,930.475,905.355,982.967,988.543,976.934,981.847,1005.992,929.018,939.127,985.662,958.742,980.670,991.746,975.175,933.361,943.364,954.797,989.376,977.551,972.110,991.169,1005.347,956.445,971.748,1001.899,944.162,957.941,932.566
202,929.278,1044.847,1087.103,1009.928,962.169,973.167,956.119,977.563,956.550,967.301,925.282,902.937,905.083,1037.682,1055.581,1002.997,961.928,955.997,931.099,905.158,984.639,988.279,977.217,983.185,1006.405,929.468,939.725,988.564,958.546,980.182,989.745,977.292,934.793,944.173,953.933,989.479,976.174,972.795,990.550,1004.647,957.037,972.154,1002.297,946.789,957.856,932.319
