 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
122,958.770,1090.005,1145.828,1044.620,989.084,997.367,980.870,1019.366,982.675,993.011,956.395,924.032,928.504,1070.473,1088.368,1030.774,981.043,980.827,956.861,934.115,1013.852,1017.934,1003.946,1011.482,1035.563,952.592,961.265,1008.299,987.549,1006.244,1022.565,1008.049,962.277,968.333,979.870,1021.051,1006.626,999.197,1018.628,1026.102,979.264,997.613,1031.310,972.985,983.198,958.922
123,957.302,1088.589,1143.605,1043.820,987.284,998.766,980.546,1016.331,982.224,994.735,956.627,922.946,927.097,1069.414,1088.322,1032.748,980.314,979.320,957.980,933.875,1013.468,1017.224,1003.118,1010.586,1035.871,950.423,960.258,1008.299,987.124,1006.391,1022.268,1008.087,960.419,969.845,980.215,1021.295,1005.358,997.937,1018.957,1025.308,979.073,996.326,1030.477,972.741,983.307,959.030
124,957.337,1088.932,1143.849,1043.839,988.348,999.055,981.926,1016.158,981.812,994.360,956.908,925.057,930.135,1071.091,1087.218,1032.707,980.311,981.650,957.362,932.720,1013.293,1017.217,1005.196,1013.157,1036.096,951.797,961.472,1009.790,986.701,1006.292,1021.168,1007.843,960.271,970.164,980.590,1020.711,1005.198,999.057,1019.325,1026.325,978.586,997.323,1028.733,974.681,983.572,958.977
125,956.838,1085.993,1143.248,1044.069,987.425,999.739,978.902,1013.725,982.728,994.504,955.071,923.588,927.124,1070.155,1087.041,1032.896,979.375,981.548,955.896,934.106,1014.285,1018.651,1003.391,1010.815,1033.749,950.803,961.134,1006.575,986.372,1006.003,1022.081,1008.454,960.584,969.257,979.508,1020.841,1005.257,999.328,1018.305,1026.500,978.663,996.300,1029.156,972.520,983.441,958.349
126,958.752,1090.945,1142.550,1041.280,987.294,998.379,979.989,1014.563,981.443,994.848,954.884,923.807,928.052,1069.313,1086.785,1032.377,978.598,981.761,956.100,934.815,1015.531,1018.014,1003.192,1011.450,1034.196,950.537,960.995,1007.889,985.656,1006.453,1021.212,1007.151,959.311,968.294,978.218,1020.772,1005.136,997.355,1018.627,1025.527,979.742,995.179,1027.982,974.277,982.916,958.465
127,959.378,1088.540,1142.356,1041.396,988.377,1000.109,981.326,1012.268,981.149,993.142,955.847,922.562,927.854,1070.217,1086.936,1030.009,979.135,980.830,956.337,933.279,1012.759,1017.752,1003.903,1009.963,1033.805,951.967,961.431,1007.249,986.147,1005.487,1022.611,1006.127,960.137,968.083,979.138,1019.900,1004.095,997.901,1015.930,1026.184,979.160,996.458,1028.690,971.597,982.230,958.513
128,960.055,1087.699,1142.009,1039.874,987.856,998.439,980.759,1010.711,981.206,993.328,956.519,922.225,926.874,1070.066,1087.686,1032.753,981.671,979.811,956.021,933.818,1010.634,1017.090,1003.730,1011.125,1035.134,951.324,962.295,1005.193,985.448,1005.599,1021.126,1008.243,958.763,969.282,979.318,1020.137,1004.085,998.119,1019.033,1025.148,978.890,994.781,1030.275,972.079,984.186,957.381
129,962.386,1087.234,1141.161,1039.609,989.312,998.962,978.722,1012.099,982.340,992.674,955.127,921.890,927.576,1070.178,1087.969,1032.278,980.964,980.778,955.582,933.175,1011.445,1016.975,1003.962,1012.503,1035.422,952.926,960.878,1006.165,985.655,1005.353,1020.489,1008.597,959.274,970.035,979.716,1020.557,1004.262,1000.150,1016.664,1024.613,978.447,996.326,1027.821,973.096,983.291,959.015
130,964.291,1088.036,1140.814,1038.620,988.443,998.996,980.255,1011.227,982.075,994.420,955.947,921.877,928.628,1071.069,1088.003,1032.475,980.311,979.186,956.335,933.882,1013.351,1017.886,1002.431,1010.973,1034.923,951.572,960.060,1006.338,985.154,1005.566,1021.303,1009.466,959.542,969.276,978.799,1020.999,1003.746,999.156,1015.584,1028.095,980.004,996.475,1028.671,975.147,983.405,957.477
131,964.086,1085.090,1141.372,1037.283,988.308,996.772,980.261,1010.986,981.669,994.159,955.237,922.430,928.433,1070.016,1087.543,1032.839,980.476,981.303,956.994,933.463,1013.729,1018.408,1004.022,1012.049,1034.692,951.703,962.237,1006.057,985.959,1006.970,1021.811,1008.902,958.981,968.645,978.914,1020.262,1004.383,998.178,1017.693,1027.884,978.116,996.652,1029.131,972.671,983.279,958.098
132,962.186,1089.169,1141.379,1037.931,987.621,1001.250,979.816,1011.224,981.320,993.886,955.701,922.057,927.957,1068.870,1085.396,1031.654,981.410,981.386,955.241,933.076,1012.198,1018.947,1002.678,1009.834,1034.468,951.639,960.611,1005.694,986.977,1005.485,1023.169,1007.166,960.130,969.489,979.262,1019.882,1004.585,998.760,1016.434,1024.520,978.028,996.029,1029.627,973.469,983.788,956.958
133,960.682,1089.849,1140.938,1038.296,988.466,998.935,980.690,1010.765,981.691,993.568,956.888,922.590,929.292,1069.887,1086.807,1032.817,981.732,980.974,956.469,933.346,1013.846,1017.372,1005.047,1010.543,1033.225,950.880,959.736,1003.881,986.396,1005.552,1022.615,1009.160,959.305,969.769,979.331,1020.991,1005.811,998.425,1018.864,1026.487,980.405,996.180,1029.621,971.787,984.883,956.537
134,958.622,1086.252,1138.630,1036.577,988.333,999.311,980.073,1010.327,982.243,992.775,955.729,921.704,929.205,1069.639,1089.039,1032.752,976.531,980.680,956.364,931.948,1013.122,1017.101,1004.041,1010.519,1034.181,951.062,960.123,1004.822,984.683,1005.585,1021.126,1008.103,958.155,970.490,978.544,1020.466,1003.577,997.999,1017.543,1025.639,978.457,994.458,1029.209,972.382,982.410,956.071
135,956.535,1088.193,1139.805,1036.171,986.711,999.082,980.056,1009.153,979.529,993.476,954.843,922.612,928.122,1070.938,1087.397,1033.343,980.242,979.682,955.735,932.677,1012.677,1019.558,1004.237,1010.164,1034.856,952.068,959.830,1007.206,985.002,1005.778,1022.099,1007.044,958.661,969.238,979.610,1020.195,1004.077,997.705,1017.542,1028.102,979.360,995.734,1028.180,972.608,983.528,957.009
136,956.369,1085.746,1138.855,1035.673,988.340,998.566,979.653,1009.581,982.775,995.693,955.234,922.441,928.827,1068.415,1085.452,1032.241,979.646,980.761,954.765,933.391,1013.156,1017.383,1004.447,1010.971,1034.159,950.371,959.139,1005.230,986.096,1005.238,1021.607,1008.957,958.868,968.867,979.053,1020.076,1003.512,999.191,1017.510,1025.774,978.595,994.533,1030.055,971.559,983.193,956.914
137,955.135,1086.436,1139.091,1036.164,988.241,999.173,982.620,1008.127,982.436,994.434,954.389,923.335,928.542,1069.625,1084.906,1033.395,979.766,979.708,955.430,932.236,1013.732,1018.641,1004.337,1013.589,1033.719,949.397,959.826,1009.314,983.337,1006.152,1021.011,1008.296,959.139,967.797,977.773,1020.842,1004.287,998.594,1017.058,1026.469,978.400,996.257,1029.594,970.975,983.004,956.949
138,956.046,1085.000,1139.343,1035.545,988.815,998.736,979.930,1008.098,982.302,992.938,954.338,923.268,927.304,1068.396,1087.279,1034.685,980.375,982.161,956.139,932.823,1012.607,1018.798,1003.240,1009.949,1035.728,950.975,959.101,1007.354,984.155,1006.110,1021.578,1009.912,960.291,967.990,978.396,1019.616,1004.093,1000.653,1017.724,1025.175,978.937,995.990,1030.037,970.875,984.611,956.362
139,954.888,1086.274,1137.190,1035.834,988.263,997.623,980.780,1007.523,980.722,992.965,952.958,922.242,927.752,1070.637,1088.187,1033.217,980.570,979.160,953.958,932.124,1013.869,1018.356,1003.545,1011.546,1035.366,952.033,959.410,1005.358,984.204,1006.281,1020.038,1007.654,958.084,968.557,978.884,1018.749,1003.731,998.414,1016.182,1025.899,978.581,997.127,1028.396,971.227,982.616,956.145
140,954.934,1086.658,1137.519,1035.510,987.841,996.743,981.242,1006.563,980.863,993.059,953.211,922.042,925.814,1067.655,1086.446,1032.262,977.797,979.962,955.169,931.619,1013.255,1016.422,1001.916,1010.014,1034.217,951.064,958.691,1007.245,982.563,1005.024,1019.249,1003.803,957.526,966.979,978.374,1019.515,1003.747,999.065,1017.190,1025.390,978.552,994.882,1027.060,971.120,982.859,955.501
141,956.015,1085.961,1138.006,1035.005,987.986,999.213,980.374,1007.818,980.973,994.351,954.255,921.926,930.627,1069.042,1085.846,1032.432,982.645,979.988,955.039,930.833,1013.667,1017.765,1003.494,1011.687,1034.900,950.868,958.731,1004.102,984.346,1004.802,1021.662,1007.414,957.014,969.287,978.723,1020.588,1002.993,998.777,1017.700,1026.098,978.426,994.082,1028.033,969.449,983.095,955.589
142,955.850,1086.828,1137.052,1034.689,986.920,997.615,980.445,1006.383,981.211,995.423,955.210,921.814,927.293,1068.724,1083.199,1033.038,979.547,980.589,953.883,930.594,1010.918,1015.216,1003.058,1009.035,1033.494,951.257,957.363,1007.577,983.469,1005.713,1019.105,1007.649,958.567,968.244,978.479,1019.264,1002.730,997.982,1015.650,1024.836,978.634,993.875,1028.195,970.487,982.855,955.551
143,955.838,1085.019,1136.680,1034.489,987.449,1000.197,980.141,1006.654,980.944,993.297,953.588,921.910,928.052,1067.693,1085.057,1033.704,979.481,981.447,956.380,932.089,1013.209,1017.813,1001.606,1009.562,1034.201,951.092,958.906,1005.750,983.863,1005.304,1020.647,1009.201,958.025,970.188,978.879,1020.981,1002.950,998.974,1016.634,1026.779,978.776,992.324,1027.864,969.594,982.561,956.068
144,952.986,1084.452,1137.627,1035.334,988.071,999.686,979.386,1006.004,979.931,993.390,954.432,922.005,927.523,1069.028,1087.424,1031.697,978.371,980.343,954.227,929.648,1012.557,1018.232,1001.169,1011.676,1033.790,950.363,959.182,1006.080,983.524,1004.725,1019.648,1004.637,956.496,967.764,977.313,1019.070,1002.656,997.531,1017.729,1025.692,977.288,994.433,1027.343,968.845,981.744,954.828
145,953.088,1085.439,1137.413,1033.356,987.929,997.828,980.898,1005.548,982.520,994.319,954.348,920.704,927.393,1068.335,1087.284,1033.010,978.856,979.644,955.219,931.469,1011.241,1018.112,1001.703,1009.942,1034.468,951.573,958.491,1005.909,983.489,1005.158,1020.552,1008.111,958.670,967.636,978.873,1019.995,1001.773,998.093,1016.303,1023.110,978.328,995.007,1027.777,969.535,982.954,954.495
146,949.938,1085.342,1136.079,1034.447,987.170,997.366,978.517,1005.329,980.966,994.143,952.562,922.343,926.738,1069.417,1085.231,1033.085,978.844,980.599,954.497,930.144,1011.267,1015.327,1003.010,1010.897,1033.634,950.098,958.089,1005.135,983.930,1004.105,1020.233,1007.106,957.093,967.857,977.306,1018.462,1002.033,997.233,1016.244,1025.343,976.427,993.009,1026.699,970.996,982.311,955.905
147,950.311,1085.827,1137.104,1034.175,988.125,998.233,980.359,1005.766,980.725,992.305,952.982,922.654,926.773,1068.604,1084.640,1030.789,978.105,979.150,955.954,929.492,1010.752,1016.712,1003.338,1008.510,1034.774,950.815,957.458,1005.206,983.025,1004.203,1020.281,1007.169,957.583,969.395,978.623,1020.879,1003.492,999.339,1017.067,1026.635,978.215,994.667,1028.810,968.808,981.483,954.828
148,952.836,1084.281,1135.488,1034.706,986.954,997.458,978.983,1005.853,980.050,994.768,952.911,923.892,927.967,1069.039,1087.319,1032.974,979.944,980.526,954.139,929.918,1013.233,1017.150,1002.315,1010.759,1032.902,950.551,958.550,1005.738,982.900,1005.335,1020.860,1006.953,956.961,967.009,978.358,1020.134,1002.488,998.771,1015.992,1024.558,978.086,993.224,1028.365,970.121,982.387,956.387
149,955.433,1086.612,1134.477,1033.413,987.349,998.836,980.533,1004.381,980.966,995.143,953.719,921.573,927.156,1068.327,1085.846,1032.552,981.583,979.785,954.450,931.169,1012.349,1014.894,1004.441,1010.636,1034.392,950.553,959.172,1003.937,983.214,1006.035,1020.227,1007.348,957.837,968.798,977.565,1019.295,1002.784,997.262,1016.903,1025.428,978.611,994.266,1028.617,969.491,982.863,954.394
150,955.605,1084.783,1135.764,1034.128,987.830,997.829,979.309,1006.854,978.512,993.265,952.195,923.491,927.103,1066.428,1083.717,1033.016,979.229,980.528,953.320,930.863,1010.081,1016.072,1001.779,1008.863,1033.321,947.561,957.736,1005.955,983.959,1004.902,1019.497,1007.545,956.918,967.748,977.171,1020.045,1002.204,997.428,1016.538,1026.386,978.043,993.001,1026.816,968.399,982.399,954.152
151,955.009,1082.705,1134.071,1033.639,987.616,997.993,978.904,1004.343,981.828,993.030,953.200,922.116,927.489,1069.161,1085.418,1031.376,977.533,980.279,955.331,931.015,1012.627,1015.207,1001.782,1007.775,1034.425,950.729,959.644,1004.139,986.201,1005.840,1020.836,1008.742,957.374,968.133,978.740,1019.675,1001.830,996.508,1017.659,1026.319,977.938,992.757,1028.321,969.898,982.973,954.908
152,953.629,1084.164,1135.162,1033.321,989.357,998.836,979.649,1005.402,981.111,994.617,954.453,922.259,927.074,1068.452,1085.652,1031.449,977.438,980.568,956.482,930.510,1013.624,1016.443,1003.476,1010.890,1033.643,950.295,958.140,1007.438,983.303,1005.899,1019.125,1006.862,957.401,967.934,978.845,1019.713,1002.011,997.555,1015.084,1026.323,979.170,994.560,1026.355,970.576,984.178,955.812
153,951.349,1082.553,1135.752,1034.314,988.761,997.753,980.534,1004.681,979.379,995.013,950.577,922.988,927.064,1068.380,1086.728,1031.634,978.266,979.709,953.834,929.736,1012.089,1016.546,1001.741,1010.450,1033.642,951.050,958.660,1005.414,984.450,1007.191,1021.416,1008.524,958.400,968.952,978.607,1019.755,1001.669,998.094,1016.317,1026.521,979.442,992.838,1027.090,969.657,982.298,955.514
154,951.529,1084.724,1136.015,1033.917,986.477,997.998,979.235,1004.111,981.625,992.765,953.545,922.097,926.891,1068.067,1084.427,1033.884,980.374,978.928,953.827,930.227,1012.814,1016.306,1001.686,1009.884,1034.267,950.193,960.070,1006.521,984.052,1005.764,1020.656,1005.435,957.701,968.482,978.424,1020.605,1001.935,998.170,1016.953,1024.290,978.692,994.180,1028.476,970.493,982.904,953.643
155,951.716,1084.434,1136.211,1033.368,986.725,997.342,979.462,1004.673,981.996,993.686,952.542,922.247,926.540,1069.186,1086.550,1032.523,978.752,979.515,954.531,931.368,1012.948,1016.345,1003.896,1010.436,1033.811,950.921,958.790,1006.991,983.735,1006.712,1021.496,1007.993,957.191,967.059,978.525,1020.851,1002.152,998.025,1016.818,1026.373,977.220,993.156,1031.635,979.357,984.210,960.943
156,951.399,1084.848,1136.163,1032.541,988.797,997.133,981.425,1004.093,980.725,993.418,952.637,923.385,926.582,1068.805,1087.661,1033.346,979.507,981.314,953.855,929.787,1012.239,1017.097,1003.514,1009.356,1034.367,951.104,958.457,1004.165,983.685,1007.062,1019.999,1007.861,958.505,967.744,977.837,1019.560,1001.905,999.694,1017.038,1026.915,979.315,994.465,1032.360,990.506,984.142,963.041
157,950.578,1082.710,1135.616,1034.974,988.155,999.254,980.823,1005.818,980.340,993.984,952.003,921.204,927.607,1070.511,1085.635,1032.342,979.429,980.381,953.600,930.139,1012.914,1015.159,1003.305,1009.870,1034.443,951.271,959.458,1007.009,984.393,1006.882,1020.836,1008.289,958.266,967.624,977.740,1020.744,1002.327,998.580,1018.774,1026.486,977.905,993.828,1033.317,990.338,984.621,963.376
158,950.278,1084.136,1134.522,1034.805,987.212,997.545,980.007,1004.049,979.927,994.499,953.036,922.303,927.389,1069.113,1087.866,1031.766,976.671,979.376,954.301,930.513,1012.422,1016.024,1002.632,1009.501,1033.792,950.396,958.233,1009.234,982.592,1007.844,1020.291,1007.077,957.978,968.040,977.349,1019.892,1002.078,998.201,1017.042,1026.674,978.750,995.283,1031.215,988.376,983.775,962.696
159,948.734,1084.264,1136.507,1034.026,987.801,995.990,979.944,1003.678,981.806,993.195,951.617,922.536,926.515,1068.106,1085.852,1030.660,978.482,979.016,954.645,929.807,1012.481,1016.788,1002.911,1010.915,1034.036,950.471,958.887,1007.820,983.700,1007.512,1019.665,1011.182,956.614,967.544,978.045,1019.606,1002.197,998.639,1015.157,1024.729,976.313,993.741,1031.032,985.683,984.143,961.021
160,949.830,1087.234,1136.566,1034.540,987.276,998.682,979.703,1006.426,981.449,993.610,953.610,922.919,927.984,1070.660,1086.299,1032.560,980.302,981.230,956.554,928.821,1012.155,1015.472,1002.700,1008.880,1033.859,950.843,958.063,1008.920,983.688,1005.324,1020.434,1008.670,957.017,968.935,979.814,1020.032,1002.199,998.751,1017.614,1026.146,977.424,992.326,1029.429,984.406,982.886,961.182
161,947.103,1084.561,1135.464,1034.270,986.505,998.290,980.506,1013.465,982.637,993.399,952.597,921.202,926.793,1069.574,1085.681,1030.697,977.928,979.798,954.313,929.469,1010.523,1016.968,1003.181,1010.594,1033.765,949.653,958.245,1005.395,982.706,1005.703,1020.459,1009.673,957.426,967.803,977.780,1020.905,1002.455,998.879,1016.142,1026.097,978.296,994.213,1027.235,981.812,982.594,959.636
162,949.455,1084.144,1133.209,1033.968,986.495,999.433,981.320,1022.265,981.643,993.289,952.210,922.301,927.086,1068.682,1084.629,1032.184,979.664,979.723,954.888,930.080,1011.675,1016.901,1002.949,1009.609,1033.400,950.182,957.769,1005.421,983.471,1006.023,1019.698,1007.396,956.933,968.125,978.954,1020.027,1000.449,997.214,1018.159,1026.114,977.822,992.099,1027.842,979.443,983.729,960.117
163,951.347,1084.167,1134.025,1033.592,987.131,998.492,981.434,1035.679,982.010,993.886,951.924,922.210,927.010,1069.244,1084.610,1032.401,977.704,979.295,953.066,928.497,1011.924,1016.481,1003.910,1010.152,1032.943,951.177,959.145,1007.278,982.640,1006.423,1019.669,1007.030,955.885,967.323,978.913,1019.375,1001.953,998.339,1016.973,1026.113,978.695,992.946,1030.572,977.900,982.848,959.504
164,954.779,1083.807,1133.851,1033.199,987.716,997.969,980.743,1033.008,982.958,993.267,952.587,921.193,926.353,1070.829,1086.441,1031.427,978.077,978.964,953.861,929.047,1012.125,1017.879,1001.133,1010.370,1033.346,950.880,959.236,1006.686,981.855,1005.655,1020.426,1007.840,957.594,968.159,978.107,1017.621,1002.205,997.512,1015.725,1027.113,977.750,992.416,1026.961,977.779,981.549,957.006
165,956.480,1083.258,1132.481,1031.812,988.027,997.736,980.948,1029.731,980.620,993.885,951.860,922.567,926.412,1068.659,1086.673,1030.428,978.276,978.797,953.829,929.108,1011.634,1016.087,1001.852,1009.469,1033.651,949.917,959.279,1010.156,982.019,1006.489,1020.016,1008.070,956.393,969.423,978.729,1020.382,1001.399,998.966,1017.099,1025.556,978.409,992.418,1029.321,975.866,981.815,956.409
166,955.404,1082.973,1132.079,1033.411,988.223,996.807,981.213,1024.056,982.759,992.084,954.211,922.632,927.409,1068.382,1084.094,1031.613,977.008,980.357,953.937,928.531,1012.794,1015.937,1001.645,1007.907,1034.298,950.194,957.166,1007.827,982.585,1005.314,1019.580,1008.584,956.122,967.445,977.922,1020.149,1001.346,997.895,1017.809,1025.028,978.189,991.833,1028.625,974.881,981.542,957.799
167,954.988,1084.940,1130.961,1033.564,987.982,998.502,981.205,1021.854,982.375,992.233,950.765,921.649,927.908,1068.740,1088.599,1032.358,978.232,980.281,954.459,928.870,1012.893,1017.928,1003.765,1010.728,1035.071,951.456,958.001,1007.635,982.599,1007.625,1020.456,1006.489,955.995,967.546,978.713,1019.799,1001.831,999.193,1016.410,1026.456,979.454,992.887,1029.014,975.614,982.027,957.258
168,954.091,1086.255,1131.991,1034.645,986.354,997.961,981.207,1018.984,981.822,992.189,950.702,921.503,927.809,1067.251,1085.410,1031.503,979.051,981.481,953.982,930.324,1012.366,1017.558,1003.528,1008.765,1034.089,950.486,957.759,1007.468,984.410,1005.973,1020.530,1008.804,957.921,967.839,977.947,1019.091,1002.059,998.470,1016.806,1025.171,978.838,992.633,1027.949,974.285,981.918,956.749
169,952.620,1081.744,1132.864,1034.398,988.182,999.001,981.090,1016.248,981.667,992.459,953.276,923.228,925.922,1068.313,1085.184,1031.498,978.279,980.510,954.146,928.830,1012.519,1015.277,1001.730,1009.453,1033.709,950.253,959.291,1006.512,982.721,1005.701,1020.545,1006.543,957.775,966.987,977.818,1020.115,1001.757,996.602,1014.630,1024.710,978.293,993.566,1029.047,973.432,982.640,957.522
170,952.705,1080.494,1133.872,1035.632,987.128,997.829,979.268,1014.372,982.123,991.234,953.069,921.325,926.620,1070.287,1087.388,1033.436,979.932,980.946,952.534,927.559,1011.441,1016.441,1001.396,1011.160,1033.687,949.761,958.612,1006.712,984.555,1004.991,1020.135,1006.884,957.284,967.259,978.193,1019.587,1002.353,998.088,1016.973,1026.790,977.961,993.110,1026.647,972.679,981.754,957.188
171,953.766,1081.239,1132.886,1035.998,987.432,996.810,979.103,1011.793,982.665,993.440,953.696,921.449,926.499,1068.414,1083.743,1032.662,977.660,981.197,954.990,928.600,1009.625,1015.934,1002.032,1010.133,1032.503,950.708,958.603,1005.321,982.260,1005.155,1018.941,1008.427,956.902,968.064,978.985,1020.011,1001.792,997.957,1017.324,1026.098,977.470,992.518,1028.081,972.752,980.885,956.824
172,954.045,1083.453,1132.842,1036.077,987.727,997.340,980.185,1011.342,980.225,993.853,952.108,922.301,925.590,1068.635,1085.590,1031.285,979.383,978.847,953.576,928.126,1011.261,1017.565,1000.991,1009.250,1034.339,948.876,959.280,1007.221,982.788,1005.782,1020.972,1007.378,955.773,968.125,977.946,1020.228,1001.739,998.963,1017.131,1026.031,977.885,992.454,1027.571,970.986,981.138,956.159
173,955.789,1083.522,1130.813,1035.973,986.005,998.689,981.192,1008.710,981.325,992.280,950.749,922.976,926.189,1068.970,1085.903,1031.739,977.364,980.128,953.779,929.669,1013.452,1017.651,1003.318,1009.990,1032.500,951.110,958.480,1009.879,982.541,1005.793,1020.153,1006.681,957.675,967.720,978.604,1019.443,1001.485,999.512,1015.017,1026.732,979.221,992.604,1026.720,971.768,981.192,955.274
174,960.013,1086.575,1132.142,1035.385,988.314,998.798,980.265,1009.340,981.723,991.742,951.471,922.032,926.710,1069.800,1089.698,1032.545,978.919,981.066,954.261,929.364,1012.565,1017.530,1002.891,1010.048,1033.817,952.156,959.682,1008.082,982.894,1006.522,1021.013,1007.221,957.066,969.248,978.702,1019.802,1002.722,999.393,1017.511,1026.559,978.946,994.549,1028.459,972.768,982.561,956.389
175,959.983,1083.623,1131.467,1034.659,988.418,997.682,981.251,1008.201,980.913,991.846,950.205,921.975,927.288,1070.026,1085.263,1031.761,978.675,980.311,952.810,927.648,1012.615,1016.309,1003.071,1010.233,1033.689,951.056,958.455,1007.941,981.864,1004.540,1020.077,1007.222,956.898,967.794,979.429,1019.098,1002.486,999.709,1014.835,1025.132,979.383,992.043,1027.161,972.101,981.329,955.484
176,958.571,1085.894,1132.496,1035.961,987.850,998.988,980.199,1007.593,980.538,993.057,952.075,923.464,927.529,1068.585,1086.465,1032.306,976.927,979.994,955.409,929.504,1012.266,1017.438,1002.978,1010.259,1033.559,950.661,959.606,1007.317,982.379,1006.841,1020.173,1009.044,955.626,967.021,977.856,1020.617,1001.904,999.100,1016.735,1025.788,978.054,994.570,1028.101,971.490,981.954,957.254
177,956.981,1086.301,1132.263,1034.523,987.851,998.506,980.888,1008.028,980.512,993.502,953.174,922.502,926.995,1068.326,1085.702,1031.570,977.664,981.898,952.929,928.658,1011.522,1016.555,1001.548,1008.161,1032.587,951.026,959.734,1006.263,982.937,1005.738,1020.258,1007.131,955.385,966.811,977.757,1019.742,1001.472,999.642,1017.785,1024.930,978.315,993.354,1028.134,970.996,981.754,954.996
178,955.055,1081.348,1132.115,1034.941,988.307,998.661,980.075,1006.319,981.037,993.307,951.768,922.645,927.138,1067.411,1088.083,1032.911,976.722,980.391,952.486,928.651,1010.791,1016.403,1002.193,1009.877,1033.801,950.408,957.422,1003.056,982.925,1006.087,1018.911,1007.708,956.569,966.070,977.918,1019.747,1001.542,998.008,1016.700,1025.647,976.576,992.124,1027.922,970.264,982.137,955.190
179,954.045,1082.661,1131.444,1034.352,987.742,998.810,979.685,1007.470,980.597,995.681,951.312,923.244,927.585,1067.867,1086.344,1031.889,977.846,980.468,953.640,928.650,1013.206,1016.075,1001.285,1008.035,1032.956,950.735,956.613,1005.967,982.770,1005.999,1019.019,1006.011,955.705,967.551,977.840,1019.747,1000.946,998.545,1017.680,1026.354,978.547,994.655,1026.504,969.672,981.890,955.459
180,953.123,1080.266,1131.594,1033.621,988.778,997.471,980.240,1005.568,981.351,993.412,949.720,921.106,928.446,1067.953,1087.240,1032.910,978.850,981.967,953.873,928.731,1013.348,1017.353,1002.770,1009.948,1032.901,950.223,958.074,1005.512,983.485,1006.509,1018.962,1007.455,956.007,967.988,977.540,1019.952,999.809,997.330,1016.570,1025.594,977.406,991.537,1026.538,973.112,981.233,955.938
181,951.924,1082.561,1130.938,1032.013,986.739,996.585,979.079,1004.539,980.437,992.445,952.163,922.491,927.380,1069.219,1086.485,1032.587,978.488,982.040,953.421,927.621,1011.777,1017.369,1002.156,1009.311,1032.815,950.063,957.014,1006.757,982.607,1005.684,1020.895,1005.485,956.524,968.214,977.352,1019.297,1000.956,998.415,1017.578,1026.287,978.539,993.364,1027.716,970.338,980.883,956.639
182,951.301,1084.696,1131.539,1033.653,986.631,998.037,981.581,1004.599,981.344,992.797,951.227,921.764,926.607,1069.923,1086.889,1031.989,980.017,980.787,953.075,932.005,1011.338,1015.654,1002.895,1009.233,1033.652,951.070,959.735,1010.327,984.171,1006.714,1019.468,1006.396,957.461,967.295,978.954,1019.128,1001.643,999.421,1017.002,1024.711,979.113,994.268,1028.771,969.210,981.290,954.392
183,950.928,1085.046,1131.473,1033.266,988.562,998.390,980.158,1006.212,982.793,994.960,951.643,922.024,925.914,1068.282,1086.626,1032.391,980.341,981.395,953.579,929.555,1011.661,1018.145,1002.725,1010.142,1033.017,950.635,958.183,1008.297,984.336,1005.469,1019.706,1008.264,957.182,966.312,978.397,1019.566,1000.831,999.311,1018.364,1025.244,976.937,994.743,1026.630,970.206,982.572,956.044
184,949.730,1082.441,1130.011,1033.236,988.805,997.436,981.120,1004.649,981.602,992.864,951.129,920.889,925.769,1067.941,1087.718,1032.232,980.455,981.438,953.991,928.716,1013.733,1016.805,1003.841,1008.776,1034.032,951.438,958.227,1007.629,981.570,1005.756,1021.176,1007.222,957.145,966.839,977.951,1019.873,1001.121,998.553,1017.130,1026.859,978.738,994.326,1028.287,969.601,981.894,953.258
185,950.235,1083.047,1131.962,1033.257,987.370,996.751,981.086,1005.289,981.719,994.315,951.817,921.728,927.263,1067.693,1085.181,1032.850,980.415,980.700,954.511,929.185,1013.772,1017.300,1001.603,1010.531,1033.767,950.119,957.472,1006.299,982.016,1006.308,1019.747,1007.784,956.764,968.322,978.712,1019.752,1000.754,998.444,1016.219,1026.827,978.987,994.304,1028.130,971.204,982.612,953.832
186,948.649,1083.034,1131.141,1034.545,986.453,998.180,980.907,1003.958,978.436,992.154,950.519,922.292,926.517,1067.705,1084.448,1031.681,980.149,980.270,954.343,929.034,1012.383,1015.554,1002.504,1009.113,1032.997,949.866,958.076,1005.340,982.133,1006.578,1020.847,1008.871,956.683,967.729,977.270,1019.810,1000.925,998.743,1016.095,1026.155,977.206,994.014,1027.473,970.805,981.443,954.950
187,950.048,1083.026,1130.643,1033.825,988.397,999.453,979.261,1004.819,980.363,992.993,951.594,921.082,928.082,1068.666,1084.904,1034.224,980.333,980.877,953.699,927.454,1013.955,1016.810,1002.835,1009.001,1034.811,950.904,958.194,1002.004,981.516,1004.942,1019.972,1007.355,956.597,967.113,976.586,1019.957,1000.827,997.156,1016.540,1025.659,977.978,993.002,1025.419,970.321,981.768,954.260
